timestamp,session_id,user_id,username,role,activity,status,ip_address,device,duration_ms,object_count,risk_level,anomaly_type
2025-02-11 08:40:56,S2CF9B230676F7928,51,ayuu,User,Login,Berhasil,192.168.1.223,Laptop Windows,409,1,Normal,Normal
2025-02-11 08:42:44,S2CF9B230676F7928,51,ayuu,User,Lihat Perkara,Berhasil,192.168.1.223,Laptop Windows,1844,1,Normal,Normal
2025-02-11 08:44:49,S2CF9B230676F7928,51,ayuu,User,Cari Berkas,Berhasil,192.168.1.223,Laptop Windows,4711,3,Normal,Normal
2025-02-11 08:45:01,S2CF9B230676F7928,51,ayuu,User,Logout,Berhasil,192.168.1.223,Laptop Windows,416,1,Normal,Normal
2025-02-11 08:54:44,S8E07D8FC83B1C1EC,76,amysyilfiani,User,Login,Berhasil,192.168.1.139,iPhone,1850,1,Normal,Normal
2025-02-11 08:56:42,S8E07D8FC83B1C1EC,76,amysyilfiani,User,Lihat Perkara,Berhasil,192.168.1.139,iPhone,1827,9,Normal,Normal
2025-02-11 08:57:11,S8E07D8FC83B1C1EC,76,amysyilfiani,User,Cari Berkas,Berhasil,192.168.1.139,iPhone,1495,3,Normal,Normal
2025-02-11 08:58:57,S8E07D8FC83B1C1EC,76,amysyilfiani,User,Logout,Berhasil,192.168.1.139,iPhone,604,1,Normal,Normal
2025-02-11 09:41:37,S20EFD02297ECEC56,23,yosuapl,User,Lihat Perkara,Berhasil,192.168.1.131,Laptop Windows,5071,7,Normal,Normal
2025-02-11 09:43:36,S20EFD02297ECEC56,23,yosuapl,User,Cari Berkas,Berhasil,192.168.1.131,Laptop Windows,5249,8,Normal,Normal
2025-02-11 09:46:11,S20EFD02297ECEC56,23,yosuapl,User,Logout,Berhasil,192.168.1.131,Laptop Windows,1333,1,Normal,Normal
2025-02-11 10:23:25,S82010C62F5F59B22,22,lailaturrahmi,User,Lihat Perkara,Berhasil,192.168.1.57,Windows,5166,4,Normal,Normal
2025-02-11 10:26:07,S82010C62F5F59B22,22,lailaturrahmi,User,Cari Berkas,Berhasil,192.168.1.57,Windows,5242,10,Normal,Normal
2025-02-11 10:26:34,S82010C62F5F59B22,22,lailaturrahmi,User,Logout,Berhasil,192.168.1.57,Windows,281,1,Normal,Normal
2025-02-11 13:04:25,SFE323AF0498E8829,8,Qinara,User,Login,Berhasil,192.168.1.37,Laptop Windows,501,1,Normal,Normal
2025-02-11 13:05:56,SFE323AF0498E8829,8,Qinara,User,Lihat Perkara,Berhasil,192.168.1.37,Laptop Windows,5675,8,Normal,Normal
2025-02-11 13:08:10,SFE323AF0498E8829,8,Qinara,User,Cari Berkas,Berhasil,192.168.1.37,Laptop Windows,2140,2,Normal,Normal
2025-02-11 13:10:38,SFE323AF0498E8829,8,Qinara,User,Logout,Berhasil,192.168.1.37,Laptop Windows,781,1,Normal,Normal
2025-02-11 15:19:20,S038F1C516EB30CE2,78,fadhilatul_hidayah,User,Login,Berhasil,192.168.1.111,iPhone,311,85,High,peminjaman_massal
2025-02-11 15:20:59,S038F1C516EB30CE2,78,fadhilatul_hidayah,User,Lihat Perkara,Berhasil,192.168.1.111,iPhone,4376,9,Normal,Normal
2025-02-11 15:21:37,S038F1C516EB30CE2,78,fadhilatul_hidayah,User,Cari Berkas,Berhasil,192.168.1.111,iPhone,2551,3,Normal,Normal
2025-02-11 15:24:04,S038F1C516EB30CE2,78,fadhilatul_hidayah,User,Logout,Berhasil,192.168.1.111,iPhone,1238,1,Normal,Normal
2025-02-11 16:34:49,SC02AC9EB369C5408,67,raihan,User,Login,Berhasil,192.168.1.104,PC Windows,1087,1,Normal,Normal
2025-02-11 16:36:40,SC02AC9EB369C5408,67,raihan,User,Lihat Perkara,Berhasil,192.168.1.104,PC Windows,5727,4,Normal,Normal
2025-02-11 16:38:03,SC02AC9EB369C5408,67,raihan,User,Cari Berkas,Berhasil,192.168.1.104,PC Windows,738,3,Normal,Normal
2025-02-11 16:38:44,SC02AC9EB369C5408,67,raihan,User,Logout,Berhasil,192.168.1.104,PC Windows,588,1,Normal,Normal
2025-02-12 04:01:08,S38954FB99439F14F,32,sepryanda,User,Login,Berhasil,192.168.1.41,PC Windows,987,1,Low,login_luar_jam
2025-02-12 04:10:03,S7890E2E0D423C737,50,fajri,User,Login,Berhasil,192.168.1.220,Windows,994,1,Low,login_luar_jam
2025-02-12 07:48:36,S4B33770043773434,61,novri_ade_pratama,User,Login,Berhasil,192.168.1.99,Android,367,1,Normal,Normal
2025-02-12 07:49:53,S4B33770043773434,61,novri_ade_pratama,User,Lihat Perkara,Berhasil,192.168.1.99,Android,5562,7,Normal,Normal
2025-02-12 07:50:53,S4B33770043773434,61,novri_ade_pratama,User,Cari Berkas,Berhasil,192.168.1.99,Android,4255,1,Normal,Normal
2025-02-12 07:53:08,S4B33770043773434,61,novri_ade_pratama,User,Logout,Berhasil,180.14.31.98,Android,876,1,Low,ip_berubah
2025-02-12 08:12:35,S7890E2E0D423C737,50,fajri,User,Lihat Perkara,Berhasil,192.168.1.220,Windows,1179,6,Normal,Normal
2025-02-12 08:12:52,S7890E2E0D423C737,50,fajri,User,Cari Berkas,Berhasil,192.168.1.220,Windows,2485,2,Normal,Normal
2025-02-12 08:13:10,S7890E2E0D423C737,50,fajri,User,Logout,Berhasil,192.168.1.220,Windows,430,1,Normal,Normal
2025-02-12 08:49:17,S57E8A949D483CB09,76,amysyilfiani,User,Login,Berhasil,192.168.1.139,iPhone,1289,1,Normal,Normal
2025-02-12 08:52:02,S57E8A949D483CB09,76,amysyilfiani,User,Lihat Perkara,Berhasil,192.168.1.139,iPhone,3533,2,Normal,Normal
2025-02-12 08:54:21,S57E8A949D483CB09,76,amysyilfiani,User,Cari Berkas,Berhasil,192.168.1.139,iPhone,1754,10,Normal,Normal
2025-02-12 08:54:47,S57E8A949D483CB09,76,amysyilfiani,User,Logout,Berhasil,192.168.1.139,iPhone,767,1,Normal,Normal
2025-02-12 09:34:22,S3FFDF8F197E9AFE2,77,deni_defriani,User,Login,Berhasil,192.168.1.193,PC Windows,1780,1,Normal,Normal
2025-02-12 09:36:15,S3FFDF8F197E9AFE2,77,deni_defriani,User,Lihat Perkara,Berhasil,192.168.1.193,PC Windows,982,8,Normal,Normal
2025-02-12 09:39:02,S3FFDF8F197E9AFE2,77,deni_defriani,User,Cari Berkas,Berhasil,192.168.1.193,PC Windows,2564,7,Normal,Normal
2025-02-12 09:41:13,S3FFDF8F197E9AFE2,77,deni_defriani,User,Logout,Berhasil,192.168.1.193,PC Windows,837,1,Normal,Normal
2025-02-12 11:28:01,S1790834B8B3236D6,47,tasyaa,User,Login,Berhasil,192.168.1.13,Windows,1834,1,Normal,Normal
2025-02-12 11:30:52,S1790834B8B3236D6,47,tasyaa,User,Lihat Perkara,Berhasil,192.168.1.13,Windows,2477,10,Normal,Normal
2025-02-12 11:31:26,S1790834B8B3236D6,47,tasyaa,User,Cari Berkas,Berhasil,192.168.1.13,Windows,4344,1,Normal,Normal
2025-02-12 11:33:32,S1790834B8B3236D6,47,tasyaa,User,Logout,Berhasil,192.168.1.13,Windows,861,1,Normal,Normal
2025-02-12 11:49:30,SF198E627F0152751,63,MEMORY HIDAYAT,User,Login,Berhasil,192.168.1.58,iPhone,981,1,Normal,Normal
2025-02-12 11:50:44,SF198E627F0152751,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,2670,5,Normal,Normal
2025-02-12 11:52:48,SF198E627F0152751,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,1358,6,Normal,Normal
2025-02-12 11:53:20,SF198E627F0152751,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,579,1,Normal,Normal
2025-02-12 13:03:00,S3FDC848E32571E92,26,Reni_muharni,User,Login,Berhasil,192.168.1.109,iPhone,410,1,Normal,Normal
2025-02-12 13:05:54,S3FDC848E32571E92,26,Reni_muharni,User,Lihat Perkara,Berhasil,192.168.1.109,iPhone,3127,4,Normal,Normal
2025-02-12 13:07:35,S3FDC848E32571E92,26,Reni_muharni,User,Cari Berkas,Berhasil,192.168.1.109,iPhone,819,4,Normal,Normal
2025-02-12 13:09:17,S3FDC848E32571E92,26,Reni_muharni,User,Logout,Berhasil,192.168.1.109,iPhone,320,1,Normal,Normal
2025-02-12 14:51:17,S3BEA22DB922E5CC6,69,yuda_darma,User,Login,Berhasil,192.168.1.235,Laptop Windows,1524,1,Normal,Normal
2025-02-12 14:52:28,S3BEA22DB922E5CC6,69,yuda_darma,User,Lihat Perkara,Berhasil,192.168.1.235,Laptop Windows,1104,7,Normal,Normal
2025-02-12 14:52:43,S3BEA22DB922E5CC6,69,yuda_darma,User,Cari Berkas,Berhasil,192.168.1.235,Laptop Windows,4547,1,Normal,Normal
2025-02-12 14:53:53,S3BEA22DB922E5CC6,69,yuda_darma,User,Logout,Berhasil,192.168.1.235,Laptop Windows,836,1,Normal,Normal
2025-02-12 15:04:03,S38954FB99439F14F,32,sepryanda,User,Lihat Perkara,Berhasil,192.168.1.41,PC Windows,2501,10,Normal,Normal
2025-02-12 15:05:27,S1CA931D9E5BF1379,33,ingpi,User,Login,Berhasil,192.168.1.247,Laptop Windows,1503,1,Normal,Normal
2025-02-12 15:05:42,S1CA931D9E5BF1379,33,ingpi,User,Lihat Perkara,Berhasil,192.168.1.247,Laptop Windows,5918,9,Normal,Normal
2025-02-12 15:05:51,SD6270F6F7D7D2F7C,1,admin,Admin,Login,Berhasil,192.168.1.8,Windows,1088,1,Normal,Normal
2025-02-12 15:06:10,S38954FB99439F14F,32,sepryanda,User,Cari Berkas,Berhasil,192.168.1.41,PC Windows,5833,5,Normal,Normal
2025-02-12 15:07:04,SD6270F6F7D7D2F7C,1,admin,Admin,Dashboard,Berhasil,192.168.1.8,Windows,1008,5,Normal,Normal
2025-02-12 15:08:09,S1CA931D9E5BF1379,33,ingpi,User,Cari Berkas,Berhasil,192.168.1.247,Laptop Windows,750,2,Normal,Normal
2025-02-12 15:08:30,S38954FB99439F14F,32,sepryanda,User,Logout,Berhasil,192.168.1.41,PC Windows,1099,1,Normal,Normal
2025-02-12 15:10:04,SD6270F6F7D7D2F7C,1,admin,Admin,Kelola User,Berhasil,192.168.1.8,Windows,6579,5,Normal,Normal
2025-02-12 15:10:27,S1CA931D9E5BF1379,33,ingpi,User,Logout,Berhasil,192.168.1.247,Laptop Windows,1319,1,Normal,Normal
2025-02-12 15:11:22,S4444A6BD4819A23A,77,deni_defriani,User,Login,Berhasil,192.168.1.193,PC Windows,532,1,Normal,Normal
2025-02-12 15:11:29,SD6270F6F7D7D2F7C,1,admin,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.8,Windows,8737,1,Normal,Normal
2025-02-12 15:11:53,S4444A6BD4819A23A,77,deni_defriani,User,Lihat Perkara,Berhasil,192.168.1.193,PC Windows,1552,2,Normal,Normal
2025-02-12 15:12:37,SD6270F6F7D7D2F7C,1,admin,Admin,Logout,Berhasil,192.168.1.8,Windows,303,1,Normal,Normal
2025-02-12 15:14:53,S4444A6BD4819A23A,77,deni_defriani,User,Cari Berkas,Berhasil,192.168.1.193,PC Windows,2490,2,Normal,Normal
2025-02-12 15:16:24,S4444A6BD4819A23A,77,deni_defriani,User,Logout,Berhasil,192.168.1.193,PC Windows,562,1,Normal,Normal
2025-02-13 02:00:15,SAB8A5C0611DBBB3F,71,syerina,User,Login,Berhasil,192.168.1.56,PC Windows,566,1,Low,login_luar_jam
2025-02-13 07:47:20,SECB948F7EC5EAC70,61,novri_ade_pratama,User,Login,Berhasil,192.168.1.99,Android,1386,1,Normal,Normal
2025-02-13 07:50:04,SECB948F7EC5EAC70,61,novri_ade_pratama,User,Lihat Perkara,Berhasil,192.168.1.99,Android,5412,3,Normal,Normal
2025-02-13 07:50:52,SECB948F7EC5EAC70,61,novri_ade_pratama,User,Cari Berkas,Berhasil,192.168.1.99,Android,3983,3,Normal,Normal
2025-02-13 07:51:47,SECB948F7EC5EAC70,61,novri_ade_pratama,User,Logout,Berhasil,192.168.1.99,Android,817,1,Normal,Normal
2025-02-13 08:02:17,SAB8A5C0611DBBB3F,71,syerina,User,Lihat Perkara,Berhasil,192.168.1.56,PC Windows,1912,60,High,peminjaman_massal
2025-02-13 08:03:28,SAB8A5C0611DBBB3F,71,syerina,User,Cari Berkas,Berhasil,139.134.97.115,PC Windows,5912,1,Low,ip_berubah
2025-02-13 08:05:09,SAB8A5C0611DBBB3F,71,syerina,User,Logout,Berhasil,192.168.1.56,PC Windows,1033,1,Normal,Normal
2025-02-13 09:19:34,S0DC4AA1006062B52,67,raihan,User,Login,Berhasil,192.168.1.104,PC Windows,1238,1,Normal,Normal
2025-02-13 09:22:07,S0DC4AA1006062B52,67,raihan,User,Lihat Perkara,Berhasil,192.168.1.104,PC Windows,742,2,Normal,Normal
2025-02-13 09:23:19,S0DC4AA1006062B52,67,raihan,User,Cari Berkas,Berhasil,192.168.1.104,PC Windows,1939,4,Normal,Normal
2025-02-13 09:25:42,S0DC4AA1006062B52,67,raihan,User,Logout,Berhasil,192.168.1.104,PC Windows,460,1,Normal,Normal
2025-02-13 10:13:40,SC336250AA1E56A67,48,raisa,Arsiparis,Login,Berhasil,192.168.1.199,Laptop Windows,1298,1,Normal,Normal
2025-02-13 10:13:50,SC336250AA1E56A67,48,raisa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.199,Laptop Windows,3771,2,Normal,Normal
2025-02-13 10:14:43,SC336250AA1E56A67,48,raisa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.199,Laptop Windows,3637,9,Normal,Normal
2025-02-13 10:15:35,SC336250AA1E56A67,48,raisa,Arsiparis,Input Berkas,Berhasil,192.168.1.199,Laptop Windows,2181,10,Normal,Normal
2025-02-13 10:16:59,SC336250AA1E56A67,48,raisa,Arsiparis,Verifikasi,Berhasil,192.168.1.199,Laptop Windows,6528,7,Normal,Normal
2025-02-13 10:19:51,SC336250AA1E56A67,48,raisa,Arsiparis,Logout,Berhasil,192.168.1.199,Laptop Windows,718,1,Normal,Normal
2025-02-13 11:03:15,S89E73823FBBF9DF8,75,makhdalena,User,Login,Berhasil,192.168.1.192,Laptop Windows,1046,1,Normal,Normal
2025-02-13 11:03:55,S89E73823FBBF9DF8,75,makhdalena,User,Lihat Perkara,Berhasil,192.168.1.192,Laptop Windows,4699,2,Normal,Normal
2025-02-13 11:06:52,S89E73823FBBF9DF8,75,makhdalena,User,Cari Berkas,Berhasil,192.168.1.192,Laptop Windows,2476,76,High,verifikasi_massal
2025-02-13 11:09:38,S89E73823FBBF9DF8,75,makhdalena,User,Logout,Berhasil,192.168.1.192,Laptop Windows,1388,1,Normal,Normal
2025-02-13 11:16:11,S79455B37EEB23EE8,63,MEMORY HIDAYAT,User,Login,Berhasil,192.168.1.58,iPhone,897,1,Normal,Normal
2025-02-13 11:18:36,S79455B37EEB23EE8,63,MEMORY HIDAYAT,User,Lihat Perkara,Berhasil,192.168.1.58,iPhone,5741,4,Normal,Normal
2025-02-13 11:20:52,S79455B37EEB23EE8,63,MEMORY HIDAYAT,User,Cari Berkas,Berhasil,192.168.1.58,iPhone,1117,10,Normal,Normal
2025-02-13 11:21:52,S79455B37EEB23EE8,63,MEMORY HIDAYAT,User,Logout,Berhasil,192.168.1.58,iPhone,440,1,Normal,Normal
2025-02-13 11:45:50,S9A9B2C8393A93906,25,akmal1219,User,Login,Berhasil,192.168.1.52,iPhone,305,1,Normal,Normal
2025-02-13 11:48:22,S9A9B2C8393A93906,25,akmal1219,User,Lihat Perkara,Berhasil,192.168.1.52,iPhone,4360,1,Normal,Normal
2025-02-13 11:48:37,S9A9B2C8393A93906,25,akmal1219,User,Cari Berkas,Berhasil,192.168.1.52,iPhone,4714,7,Normal,Normal
2025-02-13 11:51:00,S9A9B2C8393A93906,25,akmal1219,User,Logout,Berhasil,192.168.1.52,iPhone,1195,1,Normal,Normal
2025-02-13 12:41:57,SCABAEF3C5735773C,74,RISA MEIDINA,User,Login,Berhasil,192.168.1.37,PC Windows,1198,1,Normal,Normal
2025-02-13 12:42:55,SCABAEF3C5735773C,74,RISA MEIDINA,User,Lihat Perkara,Berhasil,192.168.1.37,PC Windows,5074,1,Normal,Normal
2025-02-13 12:44:54,SCABAEF3C5735773C,74,RISA MEIDINA,User,Cari Berkas,Berhasil,192.168.1.37,PC Windows,3569,3,Normal,Normal
2025-02-13 12:46:50,SCABAEF3C5735773C,74,RISA MEIDINA,User,Logout,Berhasil,192.168.1.37,Virtual Machine,1382,1,Low,device_berubah
2025-02-13 14:25:52,SB9D36E5E6663B1FD,46,dinii,User,Login,Berhasil,192.168.1.182,Laptop Windows,581,1,Normal,Normal
2025-02-13 14:27:32,SB9D36E5E6663B1FD,46,dinii,User,Lihat Perkara,Berhasil,180.164.151.246,Laptop Windows,1596,7,Low,ip_berubah
2025-02-13 14:29:34,SB9D36E5E6663B1FD,46,dinii,User,Cari Berkas,Berhasil,192.168.1.182,Laptop Windows,1389,10,Normal,Normal
2025-02-13 14:31:29,SB9D36E5E6663B1FD,46,dinii,User,Logout,Berhasil,192.168.1.182,Laptop Windows,871,1,Normal,Normal
2025-02-13 15:10:17,S79B11C371055A10D,1,admin,Admin,Login,Berhasil,192.168.1.8,Windows,1252,1,Normal,Normal
2025-02-13 15:10:57,S79B11C371055A10D,1,admin,Admin,Dashboard,Berhasil,192.168.1.8,Windows,878,57,High,peminjaman_massal
2025-02-13 15:13:41,S79B11C371055A10D,1,admin,Admin,Kelola User,Berhasil,192.168.1.8,Windows,2804,10,Normal,Normal
2025-02-13 15:16:20,S79B11C371055A10D,1,admin,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.8,Windows,6930,1,Normal,Normal
2025-02-13 15:17:45,S79B11C371055A10D,1,admin,Admin,Logout,Berhasil,192.168.1.8,Windows,1334,1,Normal,Normal
2025-02-13 16:16:59,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Login,Berhasil,192.168.1.204,Laptop Windows,1848,131,High,verifikasi_massal
2025-02-13 16:17:25,SF1830345A4229F14,46,dinii,User,Login,Gagal,192.168.1.182,Laptop Windows,1903,1,Normal,Normal
2025-02-13 16:17:47,SF1830345A4229F14,46,dinii,User,Lihat Perkara,Berhasil,192.168.1.182,Laptop Windows,2097,6,Normal,Normal
2025-02-13 16:19:31,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Lihat Perkara,Berhasil,192.168.1.204,Laptop Windows,4577,9,Normal,Normal
2025-02-13 16:20:00,SF1830345A4229F14,46,dinii,User,Cari Berkas,Berhasil,192.168.1.182,Laptop Windows,3034,7,Normal,Normal
2025-02-13 16:21:20,SF1830345A4229F14,46,dinii,User,Logout,Berhasil,192.168.1.182,Laptop Windows,1405,1,Normal,Normal
2025-02-13 16:22:17,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Lihat Berkas,Berhasil,192.168.1.204,Laptop Windows,5763,1,Normal,Normal
2025-02-13 16:23:24,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Input Berkas,Berhasil,192.168.1.204,Laptop Windows,5224,8,Normal,Normal
2025-02-13 16:23:39,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Verifikasi,Berhasil,192.168.1.204,Laptop Windows,2890,3,Normal,Normal
2025-02-13 16:25:27,S2CDF8E10095256F8,85,audit_arsiparis_e2e,Arsiparis,Logout,Berhasil,192.168.1.204,Laptop Windows,399,1,Normal,Normal
2025-02-13 16:29:26,SE532638031AF6411,48,raisa,Arsiparis,Login,Berhasil,192.168.1.199,Laptop Windows,1062,1,Normal,Normal
2025-02-13 16:30:27,SE532638031AF6411,48,raisa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.199,Laptop Windows,1192,1,Normal,Normal
2025-02-13 16:33:22,SE532638031AF6411,48,raisa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.199,Laptop Windows,6117,3,Normal,Normal
2025-02-13 16:34:48,SE532638031AF6411,48,raisa,Arsiparis,Input Berkas,Berhasil,192.168.1.199,Laptop Windows,11088,8,Normal,Normal
2025-02-13 16:36:01,SE532638031AF6411,48,raisa,Arsiparis,Verifikasi,Gagal,192.168.1.199,Laptop Windows,8924,2,Normal,Normal
2025-02-13 16:38:02,SE532638031AF6411,48,raisa,Arsiparis,Logout,Berhasil,192.168.1.199,Laptop Windows,419,44,High,peminjaman_massal
2025-02-14 03:48:30,SA41D3B6EE318F2BA,82,ridwanarif,User,Login,Gagal,192.168.1.25,Android,1503,1,Low,login_luar_jam
2025-02-14 07:57:34,SC12E796CF47CDE0F,41,alfitrya,User,Login,Berhasil,192.168.1.251,Windows,1202,1,Normal,Normal
2025-02-14 07:58:23,SC12E796CF47CDE0F,41,alfitrya,User,Lihat Perkara,Berhasil,192.168.1.251,Windows,3473,1,Normal,Normal
2025-02-14 08:00:10,SC12E796CF47CDE0F,41,alfitrya,User,Cari Berkas,Berhasil,192.168.1.251,Windows,3642,8,Normal,Normal
2025-02-14 08:00:59,SC12E796CF47CDE0F,41,alfitrya,User,Logout,Berhasil,192.168.1.251,Windows,803,1,Normal,Normal
2025-02-14 09:23:44,S5F4C8833D02191AC,62,yeni_fajria,User,Login,Berhasil,192.168.1.238,PC Windows,1295,1,Normal,Normal
2025-02-14 09:25:16,S5F4C8833D02191AC,62,yeni_fajria,User,Lihat Perkara,Berhasil,192.168.1.238,PC Windows,5303,2,Normal,Normal
2025-02-14 09:26:25,S5F4C8833D02191AC,62,yeni_fajria,User,Cari Berkas,Berhasil,192.168.1.238,PC Windows,2543,6,Normal,Normal
2025-02-14 09:28:45,S5F4C8833D02191AC,62,yeni_fajria,User,Logout,Berhasil,192.168.1.238,PC Windows,243,1,Normal,Normal
2025-02-14 11:10:43,SCCCCEF956AC64603,56,pujha,User,Login,Gagal,139.126.148.176,Laptop Windows,1449,1,Low,ip_berubah
2025-02-14 11:13:43,SCCCCEF956AC64603,56,pujha,User,Lihat Perkara,Berhasil,192.168.1.173,Laptop Windows,5872,4,Normal,Normal
2025-02-14 11:15:09,SCCCCEF956AC64603,56,pujha,User,Cari Berkas,Berhasil,192.168.1.173,Laptop Windows,1331,9,Normal,Normal
2025-02-14 11:16:28,SCCCCEF956AC64603,56,pujha,User,Logout,Berhasil,192.168.1.173,Laptop Windows,707,119,High,verifikasi_massal
2025-02-14 12:14:22,SAAFF43D07642FAA5,55,sonia,Arsiparis,Login,Berhasil,192.168.1.92,PC Windows,368,1,Normal,Normal
2025-02-14 12:15:18,SAAFF43D07642FAA5,55,sonia,Arsiparis,Lihat Perkara,Berhasil,192.168.1.92,PC Windows,5853,6,Normal,Normal
2025-02-14 12:15:49,SAAFF43D07642FAA5,55,sonia,Arsiparis,Lihat Berkas,Berhasil,192.168.1.92,PC Windows,5399,2,Normal,Normal
2025-02-14 12:16:21,SAAFF43D07642FAA5,55,sonia,Arsiparis,Input Berkas,Berhasil,192.168.1.92,PC Windows,2251,1,Normal,Normal
2025-02-14 12:18:18,SAAFF43D07642FAA5,55,sonia,Arsiparis,Verifikasi,Berhasil,192.168.1.92,PC Windows,5523,5,Normal,Normal
2025-02-14 12:19:15,SAAFF43D07642FAA5,55,sonia,Arsiparis,Logout,Berhasil,192.168.1.92,PC Windows,588,1,Normal,Normal
2025-02-14 13:11:08,S563F393B1FD4322E,37,alfisyahnum,User,Login,Berhasil,192.168.1.156,PC Windows,751,1,Normal,Normal
2025-02-14 13:13:07,S563F393B1FD4322E,37,alfisyahnum,User,Lihat Perkara,Berhasil,192.168.1.156,PC Windows,4986,8,Normal,Normal
2025-02-14 13:15:45,S563F393B1FD4322E,37,alfisyahnum,User,Cari Berkas,Berhasil,192.168.1.156,PC Windows,1072,8,Normal,Normal
2025-02-14 13:17:14,S563F393B1FD4322E,37,alfisyahnum,User,Logout,Berhasil,192.168.1.156,PC Windows,340,1,Normal,Normal
2025-02-14 14:29:40,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Login,Berhasil,192.168.1.204,Laptop Windows,871,1,Normal,Normal
2025-02-14 14:32:03,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Lihat Perkara,Berhasil,192.168.1.204,Laptop Windows,4007,4,Normal,Normal
2025-02-14 14:34:18,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Lihat Berkas,Berhasil,192.168.1.204,Laptop Windows,2530,6,Normal,Normal
2025-02-14 14:35:23,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Input Berkas,Berhasil,192.168.1.204,Laptop Windows,8614,10,Normal,Normal
2025-02-14 14:38:04,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Verifikasi,Berhasil,192.168.1.204,Laptop Windows,72,10,Medium,aktivitas_terlalu_cepat
2025-02-14 14:40:15,S3ACDC514DAE18B28,85,audit_arsiparis_e2e,Arsiparis,Logout,Berhasil,192.168.1.204,Laptop Windows,505,1,Normal,Normal
2025-02-14 14:49:48,SA41D3B6EE318F2BA,82,ridwanarif,User,Lihat Perkara,Berhasil,192.168.1.25,Android,589,4,Normal,Normal
2025-02-14 14:50:00,SA41D3B6EE318F2BA,82,ridwanarif,User,Cari Berkas,Berhasil,192.168.1.25,Android,5305,1,Normal,Normal
2025-02-14 14:52:49,SA41D3B6EE318F2BA,82,ridwanarif,User,Logout,Berhasil,192.168.1.25,Android,1413,1,Normal,Normal
2025-02-14 14:59:34,SD1151FFFDCB91D5F,59,afrivaldanu,User,Login,Berhasil,192.168.1.138,Laptop Windows,1711,1,Normal,Normal
2025-02-14 15:00:14,SD1151FFFDCB91D5F,59,afrivaldanu,User,Lihat Perkara,Berhasil,192.168.1.138,Laptop Windows,5499,57,High,peminjaman_massal
2025-02-14 15:01:24,SD1151FFFDCB91D5F,59,afrivaldanu,User,Cari Berkas,Berhasil,192.168.1.138,Laptop Windows,1859,10,Normal,Normal
2025-02-14 15:02:27,SD1151FFFDCB91D5F,59,afrivaldanu,User,Logout,Berhasil,192.168.1.138,Laptop Windows,485,1,Normal,Normal
2025-02-14 15:17:43,SB972FF40A35DE603,72,trisnalatifahnur,User,Login,Berhasil,192.168.1.103,Android,1857,1,Normal,Normal
2025-02-14 15:18:32,SB972FF40A35DE603,72,trisnalatifahnur,User,Lihat Perkara,Berhasil,192.168.1.103,MacOS,3818,6,Low,device_berubah
2025-02-14 15:20:21,SB972FF40A35DE603,72,trisnalatifahnur,User,Cari Berkas,Berhasil,192.168.1.103,Android,712,5,Normal,Normal
2025-02-14 15:22:14,SB972FF40A35DE603,72,trisnalatifahnur,User,Logout,Berhasil,192.168.1.103,Android,983,1,Normal,Normal
2025-02-14 15:44:26,S5735025FB562A923,25,akmal1219,User,Login,Berhasil,192.168.1.52,iPhone,1163,1,Normal,Normal
2025-02-14 15:46:02,S5735025FB562A923,25,akmal1219,User,Lihat Perkara,Berhasil,192.168.1.52,iPhone,1156,4,Normal,Normal
2025-02-14 15:46:17,S5735025FB562A923,25,akmal1219,User,Cari Berkas,Berhasil,192.168.1.52,iPhone,1677,5,Normal,Normal
2025-02-14 15:48:32,S5735025FB562A923,25,akmal1219,User,Logout,Berhasil,192.168.1.52,iPhone,323,1,Normal,Normal
2025-02-14 16:04:56,SF80CEB1ADE16AFCA,85,audit_arsiparis_e2e,Arsiparis,Login,Berhasil,192.168.1.204,Laptop Windows,439,1,Normal,Normal
2025-02-14 16:05:30,SF80CEB1ADE16AFCA,85,audit_arsiparis_e2e,Arsiparis,Lihat Perkara,Berhasil,192.168.1.204,Laptop Windows,5222,6,Normal,Normal
