source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type
SYNTHETIC,synth_1693,71,Login,Berhasil,PC Windows,192.168.1.56,682.0,1.0,2025-02-09 16:22:00,False,Normal,NORMAL
REAL_DB,real_db_266,84,UPDATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:10:38.119000,False,LOW,NORMAL
SYNTHETIC,synth_10572,79,Login,Berhasil,iPhone,192.168.1.104,1806.0,1.0,2025-09-12 08:05:44,False,Normal,NORMAL
REAL_DB,real_db_185,1,DELETE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:23.161000,False,LOW,NORMAL
SYNTHETIC,synth_11395,56,Login,Berhasil,Laptop Windows,192.168.1.173,728.0,1.0,2025-10-04 11:54:20,False,Normal,NORMAL
SYNTHETIC,synth_6899,57,Logout,Berhasil,PC Windows,192.168.1.181,1483.0,1.0,2025-06-17 13:06:08,False,Normal,NORMAL
SYNTHETIC,synth_6645,54,Input Berkas,Berhasil,PC Windows,192.168.1.43,10746.0,1.0,2025-06-11 16:36:04,False,Normal,NORMAL
SYNTHETIC,synth_3762,31,Lihat Perkara,Berhasil,Android,192.168.1.89,2009.0,9.0,2025-03-31 09:43:15,False,Normal,NORMAL
SYNTHETIC,synth_10191,78,Logout,Berhasil,iPhone,192.168.1.111,411.0,1.0,2025-09-04 09:03:43,False,Normal,NORMAL
REAL_DB,real_db_346,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-01 20:35:27.839000,False,LOW,NORMAL
SYNTHETIC,synth_3461,33,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.247,5994.0,2.0,2025-03-23 13:18:55,False,Normal,NORMAL
SYNTHETIC,synth_11017,41,Logout,Berhasil,Windows,192.168.1.251,679.0,1.0,2025-09-25 08:16:37,False,Normal,NORMAL
REAL_DB,real_db_291,85,TOLAK_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:14:00.282000,False,LOW,NORMAL
SYNTHETIC,synth_3684,82,Cari Berkas,Berhasil,Android,192.168.1.25,1045.0,7.0,2025-03-29 08:08:02,False,Normal,NORMAL
REAL_DB,real_db_102,1,DELETE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 22:36:10.037000,False,LOW,NORMAL
SYNTHETIC,synth_7957,42,Lihat Perkara,Berhasil,Android,192.168.1.22,2917.0,8.0,2025-07-13 09:53:27,False,Normal,NORMAL
SYNTHETIC,synth_5266,45,Cari Berkas,Berhasil,PC Windows,192.168.1.149,4222.0,3.0,2025-05-09 10:12:41,False,Normal,NORMAL
SYNTHETIC,synth_2611,55,Input Berkas,Berhasil,PC Windows,192.168.1.92,10441.0,5.0,2025-03-04 07:44:56,False,Normal,NORMAL
REAL_DB,real_db_172,6,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:45:56.917000,False,LOW,NORMAL
SYNTHETIC,synth_7068,27,Logout,Berhasil,Laptop Windows,192.168.1.116,922.0,1.0,2025-06-21 15:20:45,False,Normal,NORMAL
REAL_DB,real_db_127,1,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:47.181000,False,LOW,NORMAL
SYNTHETIC,synth_12541,18,Logout,Berhasil,Windows,192.168.1.175,332.0,1.0,2025-10-29 16:24:41,False,Normal,NORMAL
REAL_DB,real_db_318,84,DELETE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:18.630000,False,LOW,NORMAL
SYNTHETIC,synth_45,61,Lihat Perkara,Berhasil,Android,192.168.1.99,3346.0,7.0,2025-01-01 15:25:19,False,Normal,NORMAL
SYNTHETIC,synth_6369,66,Logout,Berhasil,Windows,192.168.1.208,266.0,1.0,2025-06-05 11:35:06,False,Normal,NORMAL
SYNTHETIC,synth_9902,42,Lihat Perkara,Berhasil,Android,192.168.1.22,4778.0,4.0,2025-08-28 11:55:32,False,Normal,NORMAL
SYNTHETIC,synth_3053,32,Logout,Berhasil,PC Windows,192.168.1.41,391.0,1.0,2025-03-15 12:51:24,False,Normal,NORMAL
SYNTHETIC,synth_11026,6,Login,Berhasil,PC Windows,192.168.1.64,1380.0,1.0,2025-09-25 11:50:25,False,Normal,NORMAL
SYNTHETIC,synth_13257,23,Login,Berhasil,Laptop Windows,192.168.1.131,1999.0,1.0,2025-11-16 08:09:15,False,Normal,NORMAL
SYNTHETIC,synth_9102,73,Lihat Perkara,Berhasil,Android,192.168.1.38,4464.0,4.0,2025-08-08 11:16:12,False,Normal,NORMAL
SYNTHETIC,synth_1915,56,Cari Berkas,Berhasil,Laptop Windows,192.168.1.173,1331.0,9.0,2025-02-14 11:15:09,False,Normal,NORMAL
REAL_DB,real_db_273,84,CREATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:53.765000,False,LOW,NORMAL
REAL_DB,real_db_364,1,CREATE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:09:01.624000,False,LOW,NORMAL
SYNTHETIC,synth_3580,6,Verifikasi,Berhasil,PC Windows,192.168.1.64,6278.0,9.0,2025-03-26 13:47:42,False,Normal,NORMAL
SYNTHETIC,synth_12289,65,Lihat Perkara,Berhasil,Windows,192.168.1.60,4737.0,3.0,2025-10-23 14:49:23,False,Normal,NORMAL
REAL_DB,real_db_169,6,UPDATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:45:53.230000,False,LOW,NORMAL
SYNTHETIC,synth_438,47,Logout,Berhasil,Windows,192.168.1.13,1376.0,1.0,2025-01-10 16:10:15,False,Normal,NORMAL
REAL_DB,real_db_61,1,CREATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 20:50:26.306000,False,LOW,NORMAL
SYNTHETIC,synth_6551,25,Login,Gagal,iPhone,192.168.1.52,1064.0,1.0,2025-06-10 09:08:44,False,Normal,NORMAL
SYNTHETIC,synth_3652,36,Cari Berkas,Berhasil,Windows,192.168.1.93,4187.0,7.0,2025-03-28 13:09:08,False,Normal,NORMAL
SYNTHETIC,synth_2806,62,Logout,Berhasil,PC Windows,192.168.1.238,405.0,1.0,2025-03-09 07:10:22,False,Normal,NORMAL
SYNTHETIC,synth_1237,60,Logout,Berhasil,Laptop Windows,192.168.1.43,1248.0,1.0,2025-01-29 10:39:18,False,Normal,NORMAL
SYNTHETIC,synth_11145,1,Kelola User,Berhasil,Windows,192.168.1.8,9576.0,7.0,2025-09-28 15:59:30,False,Normal,NORMAL
SYNTHETIC,synth_10051,66,Cari Berkas,Berhasil,Windows,192.168.1.208,3108.0,5.0,2025-08-31 13:41:19,False,Normal,NORMAL
SYNTHETIC,synth_6224,56,Cari Berkas,Berhasil,Laptop Windows,192.168.1.173,1720.0,10.0,2025-06-01 10:05:18,False,Normal,NORMAL
REAL_DB,real_db_57,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 20:33:07.530000,False,LOW,NORMAL
REAL_DB,real_db_175,8,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:03.215000,False,LOW,NORMAL
SYNTHETIC,synth_5089,53,Login,Berhasil,PC Windows,192.168.1.118,1918.0,1.0,2025-05-04 14:05:03,False,Normal,NORMAL
REAL_DB,real_db_67,1,SETUP_2FA_GENERATE,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 22:03:14.091000,False,LOW,NORMAL
SYNTHETIC,synth_4197,33,Login,Berhasil,Laptop Windows,192.168.1.247,732.0,1.0,2025-04-10 14:41:26,False,Normal,NORMAL
SYNTHETIC,synth_2889,36,Cari Berkas,Berhasil,Windows,192.168.1.93,5153.0,2.0,2025-03-11 14:05:40,False,Normal,NORMAL
SYNTHETIC,synth_11608,32,Lihat Perkara,Berhasil,PC Windows,192.168.1.41,5970.0,7.0,2025-10-09 09:14:57,False,Normal,NORMAL
SYNTHETIC,synth_4954,21,Logout,Berhasil,Windows,192.168.1.9,526.0,1.0,2025-05-01 10:02:40,False,Normal,NORMAL
SYNTHETIC,synth_7901,75,Logout,Berhasil,Laptop Windows,192.168.1.192,1163.0,1.0,2025-07-12 07:28:37,False,Normal,NORMAL
SYNTHETIC,synth_10959,26,Lihat Perkara,Berhasil,iPhone,192.168.1.109,1913.0,4.0,2025-09-23 13:34:34,False,Normal,NORMAL
SYNTHETIC,synth_12691,74,Lihat Perkara,Berhasil,PC Windows,192.168.1.37,5715.0,6.0,2025-11-03 07:53:31,False,Normal,NORMAL
REAL_DB,real_db_88,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 17:26:57.218000,False,LOW,NORMAL
SYNTHETIC,synth_1257,63,Logout,Berhasil,iPhone,192.168.1.58,1141.0,1.0,2025-01-29 15:46:11,False,Normal,NORMAL
SYNTHETIC,synth_14219,27,Login,Berhasil,Laptop Windows,192.168.1.116,1612.0,1.0,2025-12-12 08:02:01,False,Normal,NORMAL
SYNTHETIC,synth_104,34,Login,Berhasil,PC Windows,192.168.1.28,1529.0,1.0,2025-01-02 14:47:03,False,Normal,NORMAL
SYNTHETIC,synth_11451,34,Cari Berkas,Berhasil,PC Windows,192.168.1.28,5066.0,6.0,2025-10-05 11:24:30,False,Normal,NORMAL
SYNTHETIC,synth_13591,76,Logout,Berhasil,iPhone,192.168.1.139,359.0,1.0,2025-11-25 14:25:30,False,Normal,NORMAL
SYNTHETIC,synth_5310,53,Lihat Perkara,Berhasil,PC Windows,192.168.1.118,3962.0,2.0,2025-05-10 07:28:24,False,Normal,NORMAL
SYNTHETIC,synth_11993,86,Cari Berkas,Berhasil,Android,192.168.1.154,5215.0,2.0,2025-10-17 13:55:36,False,Normal,NORMAL
REAL_DB,real_db_58,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 20:34:12.050000,False,LOW,NORMAL
SYNTHETIC,synth_5264,45,Login,Berhasil,PC Windows,192.168.1.149,1870.0,1.0,2025-05-09 10:10:10,False,Normal,NORMAL
REAL_DB,real_db_380,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:20:52.562000,False,LOW,NORMAL
SYNTHETIC,synth_6834,66,Login,Berhasil,Windows,192.168.1.208,1194.0,1.0,2025-06-16 10:07:43,False,Normal,NORMAL
SYNTHETIC,synth_11542,32,Cari Berkas,Berhasil,PC Windows,192.168.1.41,4249.0,1.0,2025-10-07 13:13:35,False,Normal,NORMAL
SYNTHETIC,synth_10167,49,Login,Berhasil,PC Windows,192.168.1.254,591.0,1.0,2025-09-03 15:31:17,False,Normal,NORMAL
REAL_DB,real_db_86,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 17:23:07.819000,False,LOW,NORMAL
SYNTHETIC,synth_8221,26,Logout,Berhasil,iPhone,192.168.1.109,385.0,1.0,2025-07-18 08:58:10,False,Normal,NORMAL
REAL_DB,real_db_201,8,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 02:05:29.231000,False,LOW,NORMAL
SYNTHETIC,synth_4977,49,Logout,Berhasil,PC Windows,192.168.1.254,319.0,1.0,2025-05-01 16:28:17,False,Normal,NORMAL
REAL_DB,real_db_165,6,PENGEMBALIAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:38:48.050000,False,LOW,NORMAL
SYNTHETIC,synth_12405,64,Cari Berkas,Berhasil,PC Windows,192.168.1.217,2959.0,3.0,2025-10-26 10:30:09,False,Normal,NORMAL
SYNTHETIC,synth_2829,52,Logout,Berhasil,Windows,192.168.1.99,1175.0,1.0,2025-03-09 16:49:15,False,Normal,NORMAL
SYNTHETIC,synth_8804,55,Lihat Berkas,Berhasil,PC Windows,192.168.1.92,3542.0,2.0,2025-07-31 09:08:53,False,Normal,NORMAL
SYNTHETIC,synth_7461,65,Cari Berkas,Berhasil,Windows,192.168.1.60,3742.0,3.0,2025-06-30 08:53:31,False,Normal,NORMAL
SYNTHETIC,synth_5111,42,Logout,Berhasil,Android,192.168.1.22,331.0,1.0,2025-05-05 12:02:21,False,Normal,NORMAL
SYNTHETIC,synth_6665,21,Lihat Perkara,Berhasil,Windows,192.168.1.9,4886.0,9.0,2025-06-12 13:10:31,False,Normal,NORMAL
REAL_DB,real_db_136,1,PINJAM,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:54.730000,False,LOW,NORMAL
SYNTHETIC,synth_3780,44,Login,Berhasil,iPhone,192.168.1.228,908.0,1.0,2025-03-31 16:23:53,False,Normal,NORMAL
SYNTHETIC,synth_409,80,Lihat Perkara,Berhasil,PC Windows,192.168.1.58,5424.0,6.0,2025-01-10 08:32:38,False,Normal,NORMAL
SYNTHETIC,synth_8697,43,Cari Berkas,Berhasil,iPhone,192.168.1.77,3803.0,8.0,2025-07-28 13:30:23,False,Normal,NORMAL
SYNTHETIC,synth_970,20,Cari Berkas,Berhasil,iPhone,192.168.1.110,2843.0,6.0,2025-01-22 12:48:32,False,Normal,NORMAL
SYNTHETIC,synth_9957,76,Logout,Berhasil,iPhone,192.168.1.139,747.0,1.0,2025-08-29 12:27:55,False,Normal,NORMAL
REAL_DB,real_db_239,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-13 20:46:44.196000,False,LOW,NORMAL
SYNTHETIC,synth_9398,63,Cari Berkas,Berhasil,iPhone,192.168.1.58,2102.0,9.0,2025-08-14 16:55:27,False,Normal,NORMAL
SYNTHETIC,synth_12956,35,Lihat Perkara,Berhasil,Windows,192.168.1.99,3144.0,6.0,2025-11-09 10:15:53,False,Normal,NORMAL
SYNTHETIC,synth_2002,85,Login,Berhasil,Laptop Windows,192.168.1.204,1326.0,1.0,2025-02-16 09:52:18,False,Normal,NORMAL
SYNTHETIC,synth_2785,55,Login,Gagal,PC Windows,192.168.1.92,1684.0,1.0,2025-03-08 15:51:35,False,Normal,NORMAL
SYNTHETIC,synth_8018,29,Cari Berkas,Berhasil,Windows,192.168.1.196,5920.0,2.0,2025-07-14 09:18:43,False,Normal,NORMAL
SYNTHETIC,synth_10452,38,Lihat Perkara,Berhasil,PC Windows,192.168.1.208,622.0,5.0,2025-09-09 15:38:19,False,Normal,NORMAL
SYNTHETIC,synth_1530,83,Login,Gagal,Windows,192.168.1.222,1151.0,1.0,2025-02-06 07:25:01,False,Normal,NORMAL
SYNTHETIC,synth_11108,62,Cari Berkas,Berhasil,PC Windows,192.168.1.238,3598.0,6.0,2025-09-27 14:54:50,False,Normal,NORMAL
SYNTHETIC,synth_2053,81,Login,Berhasil,Laptop Windows,192.168.1.132,1947.0,1.0,2025-02-17 10:10:39,False,Normal,NORMAL
SYNTHETIC,synth_2666,20,Login,Gagal,iPhone,192.168.1.110,371.0,1.0,2025-03-04 16:59:56,False,Normal,NORMAL
REAL_DB,real_db_292,84,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:11.114000,False,LOW,NORMAL
REAL_DB,real_db_144,1,UPDATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:26:19.126000,False,LOW,NORMAL
SYNTHETIC,synth_3254,57,Logout,Berhasil,PC Windows,192.168.1.181,348.0,1.0,2025-03-20 12:20:03,False,Normal,NORMAL
SYNTHETIC,synth_11173,1,Dashboard,Berhasil,Windows,192.168.1.8,3900.0,2.0,2025-09-29 10:29:31,False,Normal,NORMAL
SYNTHETIC,synth_12599,26,Logout,Berhasil,iPhone,192.168.1.109,396.0,1.0,2025-10-31 13:35:40,False,Normal,NORMAL
SYNTHETIC,synth_7061,30,Login,Berhasil,Laptop Windows,192.168.1.180,721.0,1.0,2025-06-21 12:36:41,False,Normal,NORMAL
SYNTHETIC,synth_6687,56,Login,Berhasil,Laptop Windows,192.168.1.173,988.0,1.0,2025-06-13 09:57:29,False,Normal,NORMAL
SYNTHETIC,synth_13356,1,Kelola Kode Klasifikasi,Berhasil,Windows,192.168.1.8,2505.0,6.0,2025-11-19 09:55:32,False,Normal,NORMAL
REAL_DB,real_db_287,85,SETUJUI_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:59.836000,False,LOW,NORMAL
REAL_DB,real_db_62,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 20:51:08.105000,False,LOW,NORMAL
REAL_DB,real_db_129,1,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:49.641000,False,LOW,NORMAL
SYNTHETIC,synth_2235,53,Logout,Berhasil,PC Windows,192.168.1.118,1201.0,1.0,2025-02-22 11:41:26,False,Normal,NORMAL
REAL_DB,real_db_174,6,CREATE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:01.600000,False,LOW,NORMAL
SYNTHETIC,synth_2353,67,Login,Berhasil,PC Windows,192.168.1.104,1762.0,1.0,2025-02-25 07:20:26,False,Normal,NORMAL
SYNTHETIC,synth_1482,61,Logout,Berhasil,Android,192.168.1.99,1342.0,1.0,2025-02-04 11:26:07,False,Normal,NORMAL
SYNTHETIC,synth_2809,70,Cari Berkas,Berhasil,iPhone,192.168.1.226,948.0,6.0,2025-03-09 07:12:23,False,Normal,NORMAL
REAL_DB,real_db_257,84,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:02:14.129000,False,LOW,NORMAL
SYNTHETIC,synth_14596,26,Login,Berhasil,iPhone,192.168.1.109,1030.0,1.0,2025-12-21 11:09:28,False,Normal,NORMAL
SYNTHETIC,synth_10231,68,Login,Berhasil,PC Windows,192.168.1.18,1086.0,1.0,2025-09-05 09:17:44,False,Normal,NORMAL
REAL_DB,real_db_415,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-15 19:25:12.760000,False,LOW,NORMAL
SYNTHETIC,synth_4847,34,Logout,Berhasil,PC Windows,192.168.1.28,397.0,1.0,2025-04-28 16:52:45,False,Normal,NORMAL
REAL_DB,real_db_263,84,UPDATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:10:36.932000,False,LOW,NORMAL
SYNTHETIC,synth_6593,84,Dashboard,Berhasil,Windows,192.168.1.41,2530.0,2.0,2025-06-11 08:47:59,False,Normal,NORMAL
REAL_DB,real_db_187,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 01:43:47.874000,False,LOW,NORMAL
REAL_DB,real_db_277,84,UPDATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:56.401000,False,LOW,NORMAL
REAL_DB,real_db_331,8,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-28 16:11:26.571000,False,LOW,NORMAL
SYNTHETIC,synth_12579,45,Cari Berkas,Berhasil,PC Windows,192.168.1.149,806.0,8.0,2025-10-31 08:34:40,False,Normal,NORMAL
SYNTHETIC,synth_14799,36,Cari Berkas,Berhasil,Windows,192.168.1.93,5292.0,10.0,2025-12-26 12:27:24,False,Normal,NORMAL
SYNTHETIC,synth_11352,82,Logout,Berhasil,Android,192.168.1.25,332.0,1.0,2025-10-03 14:54:46,False,Normal,NORMAL
REAL_DB,real_db_299,84,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:13.747000,False,LOW,NORMAL
SYNTHETIC,synth_6689,56,Cari Berkas,Berhasil,Laptop Windows,192.168.1.173,4390.0,1.0,2025-06-13 10:02:06,False,Normal,NORMAL
SYNTHETIC,synth_6963,74,Login,Berhasil,PC Windows,192.168.1.37,950.0,1.0,2025-06-19 09:27:49,False,Normal,NORMAL
SYNTHETIC,synth_6510,40,Lihat Perkara,Berhasil,Android,192.168.1.139,696.0,10.0,2025-06-09 08:11:28,False,Normal,NORMAL
SYNTHETIC,synth_2987,63,Login,Berhasil,iPhone,192.168.1.58,1535.0,1.0,2025-03-14 11:32:29,False,Normal,NORMAL
SYNTHETIC,synth_1932,85,Logout,Berhasil,Laptop Windows,192.168.1.204,505.0,1.0,2025-02-14 14:40:15,False,Normal,NORMAL
REAL_DB,real_db_170,6,UPDATE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:45:54.696000,False,LOW,NORMAL
REAL_DB,real_db_55,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 17:09:56.023000,False,LOW,NORMAL
REAL_DB,real_db_392,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:21:49.443000,False,LOW,NORMAL
SYNTHETIC,synth_1555,26,Logout,Berhasil,iPhone,192.168.1.109,221.0,1.0,2025-02-06 15:00:17,False,Normal,NORMAL
REAL_DB,real_db_321,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 12:14:14.320000,False,LOW,NORMAL
SYNTHETIC,synth_13392,71,Login,Berhasil,PC Windows,192.168.1.56,875.0,1.0,2025-11-20 13:02:50,False,Normal,NORMAL
SYNTHETIC,synth_9264,76,Logout,Berhasil,iPhone,192.168.1.139,1162.0,1.0,2025-08-12 08:46:43,False,Normal,NORMAL
SYNTHETIC,synth_12913,27,Cari Berkas,Berhasil,Laptop Windows,192.168.1.116,5132.0,2.0,2025-11-08 10:08:48,False,Normal,NORMAL
SYNTHETIC,synth_126,71,Cari Berkas,Berhasil,PC Windows,192.168.1.56,3954.0,1.0,2025-01-03 07:55:56,False,Normal,NORMAL
REAL_DB,real_db_159,6,UPDATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:38:38.617000,False,LOW,NORMAL
SYNTHETIC,synth_890,73,Logout,Berhasil,Android,192.168.1.38,971.0,1.0,2025-01-21 12:59:49,False,Normal,NORMAL
SYNTHETIC,synth_12611,49,Cari Berkas,Berhasil,PC Windows,192.168.1.254,682.0,7.0,2025-10-31 16:18:26,False,Normal,NORMAL
SYNTHETIC,synth_13203,55,Login,Berhasil,PC Windows,192.168.1.92,1035.0,1.0,2025-11-14 15:54:53,False,Normal,NORMAL
REAL_DB,real_db_289,85,PENGEMBALIAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:14:00.051000,False,LOW,NORMAL
SYNTHETIC,synth_9749,21,Cari Berkas,Berhasil,Windows,192.168.1.9,3814.0,10.0,2025-08-24 09:17:34,False,Normal,NORMAL
SYNTHETIC,synth_3396,61,Lihat Perkara,Berhasil,Android,192.168.1.99,2869.0,2.0,2025-03-22 13:48:15,False,Normal,NORMAL
SYNTHETIC,synth_996,1,Login,Berhasil,Windows,192.168.1.8,1670.0,1.0,2025-01-23 08:56:43,False,Normal,NORMAL
SYNTHETIC,synth_6493,43,Login,Berhasil,iPhone,192.168.1.77,982.0,1.0,2025-06-08 11:37:21,False,Normal,NORMAL
SYNTHETIC,synth_2714,36,Login,Berhasil,Windows,192.168.1.93,1291.0,1.0,2025-03-06 10:18:05,False,Normal,NORMAL
SYNTHETIC,synth_3162,64,Logout,Berhasil,PC Windows,192.168.1.217,1437.0,1.0,2025-03-18 10:33:10,False,Normal,NORMAL
SYNTHETIC,synth_9485,65,Cari Berkas,Berhasil,Windows,192.168.1.60,1281.0,9.0,2025-08-17 13:48:42,False,Normal,NORMAL
SYNTHETIC,synth_9952,6,Verifikasi,Gagal,PC Windows,192.168.1.64,2807.0,1.0,2025-08-29 11:28:11,False,Normal,NORMAL
SYNTHETIC,synth_3867,33,Lihat Perkara,Berhasil,Laptop Windows,192.168.1.247,4358.0,6.0,2025-04-03 10:13:40,False,Normal,NORMAL
SYNTHETIC,synth_9026,32,Logout,Berhasil,PC Windows,192.168.1.41,832.0,1.0,2025-08-06 15:44:44,False,Normal,NORMAL
SYNTHETIC,synth_10102,70,Login,Berhasil,iPhone,192.168.1.226,611.0,1.0,2025-09-02 09:27:01,False,Normal,NORMAL
REAL_DB,real_db_297,84,UPDATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:12.910000,False,LOW,NORMAL
SYNTHETIC,synth_5038,41,Cari Berkas,Berhasil,Windows,192.168.1.251,3360.0,7.0,2025-05-03 08:29:58,False,Normal,NORMAL
SYNTHETIC,synth_7354,61,Cari Berkas,Berhasil,Android,192.168.1.99,4072.0,6.0,2025-06-27 11:04:53,False,Normal,NORMAL
REAL_DB,real_db_154,6,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:38:32.819000,False,LOW,NORMAL
SYNTHETIC,synth_169,6,Login,Berhasil,PC Windows,192.168.1.64,1158.0,1.0,2025-01-04 14:11:22,False,Normal,NORMAL
SYNTHETIC,synth_6353,61,Logout,Berhasil,Android,192.168.1.99,381.0,1.0,2025-06-05 07:49:04,False,Normal,NORMAL
SYNTHETIC,synth_2141,83,Cari Berkas,Berhasil,Windows,192.168.1.222,1072.0,7.0,2025-02-19 07:20:55,False,Normal,NORMAL
REAL_DB,real_db_264,84,UPDATE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:10:37.074000,False,LOW,NORMAL
SYNTHETIC,synth_5675,39,Login,Berhasil,Windows,192.168.1.188,1287.0,1.0,2025-05-20 11:56:59,False,Normal,NORMAL
REAL_DB,real_db_332,8,SETUP_2FA_GENERATE,SUCCESS,unknown,unknown,0.0,1.0,2026-07-28 17:28:50.392000,False,LOW,NORMAL
SYNTHETIC,synth_11387,64,Cari Berkas,Berhasil,PC Windows,192.168.1.217,5643.0,8.0,2025-10-04 10:27:02,False,Normal,NORMAL
SYNTHETIC,synth_14182,28,Lihat Perkara,Berhasil,iPhone,192.168.1.73,1172.0,9.0,2025-12-11 10:02:57,False,Normal,NORMAL
REAL_DB,real_db_272,84,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:52.217000,False,LOW,NORMAL
SYNTHETIC,synth_9533,39,Cari Berkas,Berhasil,Windows,192.168.1.188,3761.0,4.0,2025-08-18 12:17:02,False,Normal,NORMAL
SYNTHETIC,synth_7158,65,Cari Berkas,Berhasil,Windows,192.168.1.60,2088.0,6.0,2025-06-23 11:04:28,False,Normal,NORMAL
REAL_DB,real_db_368,1,CREATE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:14:38.655000,False,LOW,NORMAL
REAL_DB,real_db_74,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 22:07:04.484000,False,LOW,NORMAL
SYNTHETIC,synth_186,64,Logout,Berhasil,PC Windows,192.168.1.217,263.0,1.0,2025-01-04 16:53:26,False,Normal,NORMAL
SYNTHETIC,synth_9510,20,Cari Berkas,Berhasil,iPhone,192.168.1.110,1044.0,3.0,2025-08-18 09:24:52,False,Normal,NORMAL
SYNTHETIC,synth_752,21,Login,Berhasil,Windows,192.168.1.9,1331.0,1.0,2025-01-18 13:05:58,False,Normal,NORMAL
SYNTHETIC,synth_9372,43,Logout,Berhasil,iPhone,192.168.1.77,1439.0,1.0,2025-08-14 09:13:45,False,Normal,NORMAL
SYNTHETIC,synth_13847,73,Lihat Perkara,Berhasil,Android,192.168.1.38,5444.0,8.0,2025-12-01 14:20:44,False,Normal,NORMAL
REAL_DB,real_db_178,6,PINJAM,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:04.245000,False,LOW,NORMAL
SYNTHETIC,synth_4671,55,Lihat Berkas,Berhasil,PC Windows,192.168.1.92,2097.0,6.0,2025-04-24 09:43:35,False,Normal,NORMAL
REAL_DB,real_db_397,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:22:19.903000,False,LOW,NORMAL
