source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,base_record_id,mutated_features,raw_before,raw_after,primary_joint_combination,primary_joint_frequency,threat_rationale,preprocessing_status
V8_ANOMALY,v8_t1_180,9218,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 00:27:42,True,High,ANOMALY,impossible_credential_shift,Severe,synth_6808,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 25, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.52"", ""device"": ""iPhone"", ""durasi_ms"": 378.0}","{""user_id"": 9218, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_181,9172,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 02:05:46,True,High,ANOMALY,impossible_credential_shift,Severe,synth_10612,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 51, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.223"", ""device"": ""Laptop Windows"", ""durasi_ms"": 457.0}","{""user_id"": 9172, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_182,9376,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 01:35:27,True,High,ANOMALY,impossible_credential_shift,Severe,synth_11502,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 18, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.175"", ""device"": ""Windows"", ""durasi_ms"": 3363.0}","{""user_id"": 9376, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_183,9783,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 03:38:52,True,High,ANOMALY,impossible_credential_shift,Severe,synth_14591,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 57, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.181"", ""device"": ""PC Windows"", ""durasi_ms"": 470.0}","{""user_id"": 9783, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_184,9446,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 03:14:56,True,High,ANOMALY,impossible_credential_shift,Severe,synth_11602,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 84, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.41"", ""device"": ""Windows"", ""durasi_ms"": 1552.0}","{""user_id"": 9446, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_185,9301,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 03:34:32,True,High,ANOMALY,impossible_credential_shift,Severe,synth_2402,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 56, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.173"", ""device"": ""Laptop Windows"", ""durasi_ms"": 1192.0}","{""user_id"": 9301, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_186,9257,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 04:26:56,True,High,ANOMALY,impossible_credential_shift,Severe,synth_4246,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 27, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.116"", ""device"": ""Laptop Windows"", ""durasi_ms"": 1057.0}","{""user_id"": 9257, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_187,9148,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 00:30:41,True,High,ANOMALY,impossible_credential_shift,Severe,synth_9767,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 41, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.251"", ""device"": ""Windows"", ""durasi_ms"": 2589.0}","{""user_id"": 9148, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_188,9912,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 02:07:07,True,High,ANOMALY,impossible_credential_shift,Severe,synth_7580,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 80, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.58"", ""device"": ""PC Windows"", ""durasi_ms"": 1261.0}","{""user_id"": 9912, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_189,9133,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 05:16:05,True,High,ANOMALY,impossible_credential_shift,Severe,synth_14362,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 46, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.182"", ""device"": ""Laptop Windows"", ""durasi_ms"": 1958.0}","{""user_id"": 9133, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_190,9614,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 01:47:36,True,High,ANOMALY,impossible_credential_shift,Severe,synth_8267,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 57, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.181"", ""device"": ""PC Windows"", ""durasi_ms"": 658.0}","{""user_id"": 9614, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_191,9633,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 02:24:09,True,High,ANOMALY,impossible_credential_shift,Severe,synth_11095,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 50, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.220"", ""device"": ""Windows"", ""durasi_ms"": 967.0}","{""user_id"": 9633, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_192,9839,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 02:56:35,True,High,ANOMALY,impossible_credential_shift,Severe,synth_10848,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 49, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.254"", ""device"": ""PC Windows"", ""durasi_ms"": 1165.0}","{""user_id"": 9839, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_193,9316,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 03:02:17,True,High,ANOMALY,impossible_credential_shift,Severe,synth_1993,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 41, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.251"", ""device"": ""Windows"", ""durasi_ms"": 949.0}","{""user_id"": 9316, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_194,9476,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 02:08:13,True,High,ANOMALY,impossible_credential_shift,Severe,synth_10037,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 33, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.247"", ""device"": ""Laptop Windows"", ""durasi_ms"": 1038.0}","{""user_id"": 9476, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_195,9571,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 00:33:35,True,High,ANOMALY,impossible_credential_shift,Severe,synth_3461,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 33, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.247"", ""device"": ""Laptop Windows"", ""durasi_ms"": 5994.0}","{""user_id"": 9571, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_196,9546,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 04:35:39,True,High,ANOMALY,impossible_credential_shift,Severe,synth_3322,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 35, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.99"", ""device"": ""Windows"", ""durasi_ms"": 659.0}","{""user_id"": 9546, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_197,9315,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 03:47:20,True,High,ANOMALY,impossible_credential_shift,Severe,synth_8179,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 52, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.99"", ""device"": ""Windows"", ""durasi_ms"": 4538.0}","{""user_id"": 9315, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_198,9196,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 03:31:37,True,High,ANOMALY,impossible_credential_shift,Severe,synth_6619,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 70, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.226"", ""device"": ""iPhone"", ""durasi_ms"": 4608.0}","{""user_id"": 9196, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_199,9360,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 03:30:48,True,High,ANOMALY,impossible_credential_shift,Severe,synth_6314,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 34, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.28"", ""device"": ""PC Windows"", ""durasi_ms"": 725.0}","{""user_id"": 9360, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_200,9557,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 04:07:55,True,High,ANOMALY,impossible_credential_shift,Severe,synth_9885,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 50, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.220"", ""device"": ""Windows"", ""durasi_ms"": 798.0}","{""user_id"": 9557, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_201,9503,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 05:31:16,True,High,ANOMALY,impossible_credential_shift,Severe,synth_5233,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 43, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.77"", ""device"": ""iPhone"", ""durasi_ms"": 1556.0}","{""user_id"": 9503, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_202,9245,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 04:31:50,True,High,ANOMALY,impossible_credential_shift,Severe,synth_637,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 47, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.13"", ""device"": ""Windows"", ""durasi_ms"": 3038.0}","{""user_id"": 9245, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_203,9493,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 02:06:03,True,High,ANOMALY,impossible_credential_shift,Severe,synth_12700,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 41, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.251"", ""device"": ""Windows"", ""durasi_ms"": 1896.0}","{""user_id"": 9493, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_204,9867,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 00:49:03,True,High,ANOMALY,impossible_credential_shift,Severe,synth_1449,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 71, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.56"", ""device"": ""PC Windows"", ""durasi_ms"": 589.0}","{""user_id"": 9867, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_205,9280,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 00:20:29,True,High,ANOMALY,impossible_credential_shift,Severe,synth_3415,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 47, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.13"", ""device"": ""Windows"", ""durasi_ms"": 496.0}","{""user_id"": 9280, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_206,9730,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 01:03:44,True,High,ANOMALY,impossible_credential_shift,Severe,synth_3035,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 20, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.110"", ""device"": ""iPhone"", ""durasi_ms"": 919.0}","{""user_id"": 9730, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_207,9014,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 05:49:42,True,High,ANOMALY,impossible_credential_shift,Severe,synth_9619,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 53, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.118"", ""device"": ""PC Windows"", ""durasi_ms"": 5531.0}","{""user_id"": 9014, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_208,9414,Kelola User,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 05:42:09,True,High,ANOMALY,impossible_credential_shift,Severe,synth_11604,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 84, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.41"", ""device"": ""Windows"", ""durasi_ms"": 6959.0}","{""user_id"": 9414, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_209,9600,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 01:07:30,True,High,ANOMALY,impossible_credential_shift,Severe,synth_1968,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 55, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.92"", ""device"": ""PC Windows"", ""durasi_ms"": 4413.0}","{""user_id"": 9600, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_210,9501,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 02:04:59,True,High,ANOMALY,impossible_credential_shift,Severe,synth_8987,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 64, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.217"", ""device"": ""PC Windows"", ""durasi_ms"": 1338.0}","{""user_id"": 9501, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_211,9771,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 02:18:46,True,High,ANOMALY,impossible_credential_shift,Severe,synth_11755,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 18, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.175"", ""device"": ""Windows"", ""durasi_ms"": 1375.0}","{""user_id"": 9771, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_212,9143,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 04:45:23,True,High,ANOMALY,impossible_credential_shift,Severe,synth_4246,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 27, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.116"", ""device"": ""Laptop Windows"", ""durasi_ms"": 1057.0}","{""user_id"": 9143, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_213,9640,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 05:00:40,True,High,ANOMALY,impossible_credential_shift,Severe,synth_14693,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 72, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.103"", ""device"": ""Android"", ""durasi_ms"": 679.0}","{""user_id"": 9640, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_214,9755,Logout,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 01:28:09,True,High,ANOMALY,impossible_credential_shift,Severe,synth_7563,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 57, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.181"", ""device"": ""PC Windows"", ""durasi_ms"": 632.0}","{""user_id"": 9755, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_215,9165,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 04:50:55,True,High,ANOMALY,impossible_credential_shift,Severe,synth_7392,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 40, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.139"", ""device"": ""Android"", ""durasi_ms"": 1119.0}","{""user_id"": 9165, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_216,9957,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 05:12:50,True,High,ANOMALY,impossible_credential_shift,Severe,synth_5596,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 53, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.118"", ""device"": ""PC Windows"", ""durasi_ms"": 870.0}","{""user_id"": 9957, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_217,9989,Login,Berhasil,Virtual Machine,8.8.8.8,0.0,3.0,2025-01-15 04:08:30,True,High,ANOMALY,impossible_credential_shift,Severe,synth_9462,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 45, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.149"", ""device"": ""PC Windows"", ""durasi_ms"": 543.0}","{""user_id"": 9989, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_218,9842,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 02:19:04,True,High,ANOMALY,impossible_credential_shift,Severe,synth_2889,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 36, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.93"", ""device"": ""Windows"", ""durasi_ms"": 5153.0}","{""user_id"": 9842, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_219,9754,Cari Berkas,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 05:26:28,True,High,ANOMALY,impossible_credential_shift,Severe,synth_7244,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 23, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.131"", ""device"": ""Laptop Windows"", ""durasi_ms"": 3688.0}","{""user_id"": 9754, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_220,9918,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,1.0,2025-01-15 02:18:10,True,High,ANOMALY,impossible_credential_shift,Severe,synth_14951,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 24, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.8"", ""device"": ""iPhone"", ""durasi_ms"": 3262.0}","{""user_id"": 9918, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_221,9906,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,4.0,2025-01-15 01:02:37,True,High,ANOMALY,impossible_credential_shift,Severe,synth_8880,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 19, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.24"", ""device"": ""iPhone"", ""durasi_ms"": 1767.0}","{""user_id"": 9906, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
V8_ANOMALY,v8_t1_222,9192,Lihat Perkara,Berhasil,Virtual Machine,8.8.8.8,0.0,2.0,2025-01-15 01:11:29,True,High,ANOMALY,impossible_credential_shift,Severe,synth_13872,"user_id,status,ip_address,device,hour,duration_ms","{""user_id"": 47, ""status"": ""Berhasil"", ""ip_address"": ""192.168.1.13"", ""device"": ""Windows"", ""durasi_ms"": 3041.0}","{""user_id"": 9192, ""status"": ""Berhasil"", ""ip_address"": ""8.8.8.8"", ""device"": ""Virtual Machine"", ""durasi_ms"": 0.0}",Berhasil+External+VM+Night+ZeroDuration,0,Impossible: successful operation from external VM at night with no telemetry,pending
