row_id,split,timestamp,session_id,user_id,username,role,activity,status,ip_address,device,duration_ms,object_count,risk_level,anomaly_type
2564,train,2025-03-03 07:31:20,S2F85F6A6247D2D52,78,fadhilatul_hidayah,User,Logout,Berhasil,192.168.1.111,iPhone,1320,1,Normal,Normal
2565,train,2025-03-03 10:30:21,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Login,Berhasil,192.168.1.43,PC Windows,1812,1,Normal,Normal
2566,train,2025-03-03 10:31:51,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.43,PC Windows,2765,10,Normal,Normal
2567,train,2025-03-03 10:32:31,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.43,PC Windows,6727,9,Normal,Normal
2568,train,2025-03-03 10:34:58,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Input Berkas,Berhasil,192.168.1.43,PC Windows,11277,5,Normal,Normal
2569,train,2025-03-03 10:35:55,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Verifikasi,Berhasil,192.168.1.43,PC Windows,2647,4,Normal,Normal
2570,train,2025-03-03 10:36:54,S3B048A8B405BFDC9,54,bungaa,Arsiparis,Logout,Berhasil,192.168.1.43,PC Windows,806,1,Normal,Normal
2579,train,2025-03-03 14:05:21,S75035829488E5BD8,18,anggiayusran,User,Login,Gagal,192.168.1.175,Windows,1621,1,Normal,Normal
2580,train,2025-03-03 14:05:33,S75035829488E5BD8,18,anggiayusran,User,Lihat Perkara,Berhasil,192.168.1.175,Windows,849,6,Normal,Normal
2581,train,2025-03-03 14:08:11,S75035829488E5BD8,18,anggiayusran,User,Cari Berkas,Berhasil,192.168.1.175,Windows,1641,8,Normal,Normal
2582,train,2025-03-03 14:09:38,S75035829488E5BD8,18,anggiayusran,User,Logout,Berhasil,192.168.1.175,Windows,1138,1,Normal,Normal
2583,train,2025-03-03 14:43:20,SDDFC74DD6A57161A,69,yuda_darma,User,Login,Berhasil,192.168.1.235,Laptop Windows,1564,1,Normal,Normal
2584,train,2025-03-03 14:44:13,SDDFC74DD6A57161A,69,yuda_darma,User,Lihat Perkara,Berhasil,192.168.1.235,Laptop Windows,4428,7,Normal,Normal
2585,train,2025-03-03 14:45:42,SDDFC74DD6A57161A,69,yuda_darma,User,Cari Berkas,Berhasil,192.168.1.235,Laptop Windows,1911,2,Normal,Normal
2586,train,2025-03-03 14:48:41,SDDFC74DD6A57161A,69,yuda_darma,User,Logout,Berhasil,192.168.1.235,Laptop Windows,1228,1,Normal,Normal
2587,train,2025-03-03 15:54:14,S35AAD597C1B0F44B,35,stafpidsuspangkep,User,Login,Berhasil,192.168.1.99,Windows,691,1,Normal,Normal
2588,train,2025-03-03 15:56:58,S35AAD597C1B0F44B,35,stafpidsuspangkep,User,Lihat Perkara,Berhasil,192.168.1.99,Windows,1243,9,Normal,Normal
2589,train,2025-03-03 15:58:39,S35AAD597C1B0F44B,35,stafpidsuspangkep,User,Cari Berkas,Berhasil,192.168.1.99,Windows,3447,8,Normal,Normal
2590,train,2025-03-03 16:00:10,S35AAD597C1B0F44B,35,stafpidsuspangkep,User,Logout,Berhasil,192.168.1.99,Windows,722,1,Normal,Normal
2613,train,2025-03-04 07:55:03,S496441D177846E4A,38,hesti.amelia,User,Login,Berhasil,192.168.1.208,PC Windows,1817,1,Normal,Normal
2614,train,2025-03-04 07:56:48,S496441D177846E4A,38,hesti.amelia,User,Lihat Perkara,Berhasil,192.168.1.208,PC Windows,5190,9,Normal,Normal
2615,train,2025-03-04 07:59:27,S496441D177846E4A,38,hesti.amelia,User,Cari Berkas,Berhasil,192.168.1.208,PC Windows,1188,6,Normal,Normal
2616,train,2025-03-04 07:59:57,S496441D177846E4A,38,hesti.amelia,User,Logout,Berhasil,192.168.1.208,PC Windows,895,1,Normal,Normal
2617,train,2025-03-04 08:23:53,SA85759007A8C2C36,65,dino,User,Login,Berhasil,192.168.1.60,Windows,1313,1,Normal,Normal
2618,train,2025-03-04 08:24:22,SA85759007A8C2C36,65,dino,User,Lihat Perkara,Berhasil,192.168.1.60,Windows,2304,8,Normal,Normal
2619,train,2025-03-04 08:25:36,SA85759007A8C2C36,65,dino,User,Cari Berkas,Berhasil,192.168.1.60,Windows,2979,6,Normal,Normal
2620,train,2025-03-04 08:26:54,S10327BCDC4222D52,46,dinii,User,Login,Berhasil,192.168.1.182,Laptop Windows,729,1,Normal,Normal
2621,train,2025-03-04 08:28:05,SA85759007A8C2C36,65,dino,User,Logout,Berhasil,192.168.1.60,Windows,1329,1,Normal,Normal
2622,train,2025-03-04 08:28:17,S10327BCDC4222D52,46,dinii,User,Lihat Perkara,Berhasil,192.168.1.182,Laptop Windows,708,10,Normal,Normal
2623,train,2025-03-04 08:31:02,S10327BCDC4222D52,46,dinii,User,Cari Berkas,Berhasil,192.168.1.182,Laptop Windows,4946,10,Normal,Normal
2624,train,2025-03-04 08:33:00,S10327BCDC4222D52,46,dinii,User,Logout,Berhasil,192.168.1.182,Laptop Windows,397,1,Normal,Normal
2625,train,2025-03-04 09:13:06,SBE91DD2ABF024C09,8,Qinara,User,Login,Gagal,192.168.1.37,Laptop Windows,321,1,Normal,Normal
2626,train,2025-03-04 09:15:43,SBE91DD2ABF024C09,8,Qinara,User,Lihat Perkara,Berhasil,192.168.1.37,Laptop Windows,4863,3,Normal,Normal
2627,train,2025-03-04 09:16:54,SBE91DD2ABF024C09,8,Qinara,User,Cari Berkas,Berhasil,192.168.1.37,Laptop Windows,5198,8,Normal,Normal
2628,train,2025-03-04 09:19:33,SBE91DD2ABF024C09,8,Qinara,User,Logout,Berhasil,192.168.1.37,Laptop Windows,829,1,Normal,Normal
2629,train,2025-03-04 09:32:32,SB2CC43726532B3AE,26,Reni_muharni,User,Login,Berhasil,192.168.1.109,iPhone,1550,1,Normal,Normal
2630,train,2025-03-04 09:35:04,SB2CC43726532B3AE,26,Reni_muharni,User,Lihat Perkara,Berhasil,192.168.1.109,iPhone,3306,5,Normal,Normal
2631,train,2025-03-04 09:36:25,SB2CC43726532B3AE,26,Reni_muharni,User,Cari Berkas,Berhasil,192.168.1.109,iPhone,4208,5,Normal,Normal
2632,train,2025-03-04 09:38:06,S768C73D98E76DB29,39,Verllyp,User,Login,Berhasil,192.168.1.188,Windows,985,1,Normal,Normal
2633,train,2025-03-04 09:38:25,SB2CC43726532B3AE,26,Reni_muharni,User,Logout,Berhasil,192.168.1.109,iPhone,703,1,Normal,Normal
2634,train,2025-03-04 09:40:52,S768C73D98E76DB29,39,Verllyp,User,Lihat Perkara,Berhasil,192.168.1.188,Windows,866,6,Normal,Normal
2635,train,2025-03-04 09:42:31,S768C73D98E76DB29,39,Verllyp,User,Cari Berkas,Berhasil,192.168.1.188,Windows,4692,1,Normal,Normal
2636,train,2025-03-04 09:43:03,S768C73D98E76DB29,39,Verllyp,User,Logout,Berhasil,192.168.1.188,Windows,501,1,Normal,Normal
2646,train,2025-03-04 13:26:01,S0282C3DFC218D089,28,hafiz,User,Login,Berhasil,192.168.1.73,iPhone,1405,1,Normal,Normal
2648,train,2025-03-04 13:26:23,S0282C3DFC218D089,28,hafiz,User,Lihat Perkara,Berhasil,192.168.1.73,iPhone,3089,7,Normal,Normal
2650,train,2025-03-04 13:28:47,S0282C3DFC218D089,28,hafiz,User,Cari Berkas,Berhasil,192.168.1.73,iPhone,3043,6,Normal,Normal
2652,train,2025-03-04 13:31:16,S0282C3DFC218D089,28,hafiz,User,Logout,Berhasil,192.168.1.73,iPhone,252,1,Normal,Normal
2661,train,2025-03-04 16:05:42,S32FECD85A834F687,43,islamia,User,Login,Berhasil,192.168.1.77,iPhone,1857,1,Normal,Normal
2662,train,2025-03-04 16:06:12,S32FECD85A834F687,43,islamia,User,Lihat Perkara,Berhasil,192.168.1.77,iPhone,3423,5,Normal,Normal
2663,train,2025-03-04 16:07:27,S32FECD85A834F687,43,islamia,User,Cari Berkas,Berhasil,192.168.1.77,iPhone,1040,3,Normal,Normal
2664,train,2025-03-04 16:09:33,S32FECD85A834F687,43,islamia,User,Logout,Berhasil,192.168.1.77,iPhone,1352,1,Normal,Normal
2675,train,2025-03-05 09:42:25,S93F33691A3F20AE5,69,yuda_darma,User,Login,Berhasil,192.168.1.235,Laptop Windows,482,1,Normal,Normal
2676,train,2025-03-05 09:44:12,S93F33691A3F20AE5,69,yuda_darma,User,Lihat Perkara,Berhasil,192.168.1.235,Laptop Windows,5294,10,Normal,Normal
2677,train,2025-03-05 09:46:27,S93F33691A3F20AE5,69,yuda_darma,User,Cari Berkas,Berhasil,192.168.1.235,Laptop Windows,2049,4,Normal,Normal
2678,train,2025-03-05 09:47:05,S93F33691A3F20AE5,69,yuda_darma,User,Logout,Berhasil,192.168.1.235,Laptop Windows,956,1,Normal,Normal
2683,train,2025-03-05 10:07:51,S828BD4C0ED894845,84,audit_admin_e2e,Admin,Login,Berhasil,192.168.1.41,Windows,1080,1,Normal,Normal
2684,train,2025-03-05 10:08:04,S828BD4C0ED894845,84,audit_admin_e2e,Admin,Dashboard,Berhasil,192.168.1.41,Windows,1956,3,Normal,Normal
2685,train,2025-03-05 10:10:04,S828BD4C0ED894845,84,audit_admin_e2e,Admin,Kelola User,Berhasil,192.168.1.41,Windows,7795,3,Normal,Normal
2686,train,2025-03-05 10:12:50,S828BD4C0ED894845,84,audit_admin_e2e,Admin,Kelola Kode Klasifikasi,Berhasil,192.168.1.41,Windows,8511,7,Normal,Normal
2687,train,2025-03-05 10:14:38,S828BD4C0ED894845,84,audit_admin_e2e,Admin,Logout,Berhasil,192.168.1.41,Windows,534,1,Normal,Normal
2698,train,2025-03-06 07:32:04,S16EE251359D12415,23,yosuapl,User,Login,Berhasil,192.168.1.131,Laptop Windows,323,1,Normal,Normal
2699,train,2025-03-06 07:35:01,S16EE251359D12415,23,yosuapl,User,Lihat Perkara,Berhasil,192.168.1.131,Laptop Windows,4017,7,Normal,Normal
2700,train,2025-03-06 07:36:18,S16EE251359D12415,23,yosuapl,User,Cari Berkas,Berhasil,192.168.1.131,Laptop Windows,3163,4,Normal,Normal
2701,train,2025-03-06 07:38:44,S16EE251359D12415,23,yosuapl,User,Logout,Berhasil,192.168.1.131,Laptop Windows,729,1,Normal,Normal
2702,train,2025-03-06 08:41:18,S7BD4499FEC2F02E5,74,RISA MEIDINA,User,Login,Berhasil,192.168.1.37,PC Windows,1738,1,Normal,Normal
2703,train,2025-03-06 08:41:53,S7BD4499FEC2F02E5,74,RISA MEIDINA,User,Lihat Perkara,Berhasil,192.168.1.37,PC Windows,4731,2,Normal,Normal
2704,train,2025-03-06 08:42:37,S7BD4499FEC2F02E5,74,RISA MEIDINA,User,Cari Berkas,Berhasil,192.168.1.37,PC Windows,506,10,Normal,Normal
2705,train,2025-03-06 08:44:40,S7BD4499FEC2F02E5,74,RISA MEIDINA,User,Logout,Berhasil,192.168.1.37,PC Windows,1287,1,Normal,Normal
2713,train,2025-03-06 10:18:05,S23B1F09F360C9040,36,Rafif,User,Login,Berhasil,192.168.1.93,Windows,1291,1,Normal,Normal
2714,train,2025-03-06 10:19:13,S23B1F09F360C9040,36,Rafif,User,Lihat Perkara,Berhasil,192.168.1.93,Windows,4790,6,Normal,Normal
2715,train,2025-03-06 10:20:06,S23B1F09F360C9040,36,Rafif,User,Cari Berkas,Berhasil,192.168.1.93,Windows,4387,1,Normal,Normal
2716,train,2025-03-06 10:20:24,S23B1F09F360C9040,36,Rafif,User,Logout,Berhasil,192.168.1.93,Windows,1378,1,Normal,Normal
2717,train,2025-03-06 10:38:39,S101B3C72D61A4A69,39,Verllyp,User,Login,Berhasil,192.168.1.188,Windows,1583,1,Normal,Normal
2718,train,2025-03-06 10:41:24,S101B3C72D61A4A69,39,Verllyp,User,Lihat Perkara,Berhasil,192.168.1.188,Windows,5612,2,Normal,Normal
2719,train,2025-03-06 10:42:10,S101B3C72D61A4A69,39,Verllyp,User,Cari Berkas,Berhasil,192.168.1.188,Windows,983,7,Normal,Normal
2720,train,2025-03-06 10:45:05,S101B3C72D61A4A69,39,Verllyp,User,Logout,Berhasil,192.168.1.188,Windows,216,1,Normal,Normal
2724,train,2025-03-06 15:09:34,S57CB90A8BD590275,47,tasyaa,User,Login,Berhasil,192.168.1.13,Windows,1492,1,Normal,Normal
2725,train,2025-03-06 15:11:08,S57CB90A8BD590275,47,tasyaa,User,Lihat Perkara,Berhasil,192.168.1.13,Windows,888,4,Normal,Normal
2726,train,2025-03-06 15:13:04,S57CB90A8BD590275,47,tasyaa,User,Cari Berkas,Berhasil,192.168.1.13,Windows,946,6,Normal,Normal
2727,train,2025-03-06 15:15:09,S57CB90A8BD590275,47,tasyaa,User,Logout,Berhasil,192.168.1.13,Windows,1024,1,Normal,Normal
2728,train,2025-03-06 15:24:56,S0F96DB1737E41536,75,makhdalena,User,Login,Gagal,192.168.1.192,Laptop Windows,1427,1,Normal,Normal
2729,train,2025-03-06 15:26:02,S0F96DB1737E41536,75,makhdalena,User,Lihat Perkara,Berhasil,192.168.1.192,Laptop Windows,4171,1,Normal,Normal
2730,train,2025-03-06 15:28:54,S0F96DB1737E41536,75,makhdalena,User,Cari Berkas,Berhasil,192.168.1.192,Laptop Windows,3057,3,Normal,Normal
2731,train,2025-03-06 15:29:36,S0F96DB1737E41536,75,makhdalena,User,Logout,Berhasil,192.168.1.192,Laptop Windows,721,1,Normal,Normal
2732,train,2025-03-06 16:39:44,SDEA6D2A865EBBF76,76,amysyilfiani,User,Login,Berhasil,192.168.1.139,iPhone,1185,1,Normal,Normal
2733,train,2025-03-06 16:42:12,SDEA6D2A865EBBF76,76,amysyilfiani,User,Lihat Perkara,Berhasil,192.168.1.139,iPhone,701,2,Normal,Normal
2734,train,2025-03-06 16:43:17,SDEA6D2A865EBBF76,76,amysyilfiani,User,Cari Berkas,Berhasil,192.168.1.139,iPhone,5863,7,Normal,Normal
2735,train,2025-03-06 16:45:11,SDEA6D2A865EBBF76,76,amysyilfiani,User,Logout,Berhasil,192.168.1.139,iPhone,530,1,Normal,Normal
2737,train,2025-03-07 09:23:56,S376B1E424BEDE704,70,faramitha,User,Login,Gagal,192.168.1.226,iPhone,507,1,Normal,Normal
2738,train,2025-03-07 09:25:02,S376B1E424BEDE704,70,faramitha,User,Lihat Perkara,Berhasil,192.168.1.226,iPhone,1326,3,Normal,Normal
2739,train,2025-03-07 09:27:43,S376B1E424BEDE704,70,faramitha,User,Cari Berkas,Berhasil,192.168.1.226,iPhone,4989,10,Normal,Normal
2740,train,2025-03-07 09:28:58,S376B1E424BEDE704,70,faramitha,User,Logout,Berhasil,192.168.1.226,iPhone,1292,1,Normal,Normal
2744,train,2025-03-07 11:42:31,S7885187D18FC83B7,52,dani,User,Login,Berhasil,192.168.1.99,Windows,482,1,Normal,Normal
2745,train,2025-03-07 11:45:04,S7885187D18FC83B7,52,dani,User,Lihat Perkara,Berhasil,192.168.1.99,Windows,3410,4,Normal,Normal
2746,train,2025-03-07 11:46:00,S7885187D18FC83B7,52,dani,User,Cari Berkas,Berhasil,192.168.1.99,Windows,3015,7,Normal,Normal
2747,train,2025-03-07 11:47:35,S7885187D18FC83B7,52,dani,User,Logout,Berhasil,192.168.1.99,Windows,878,1,Normal,Normal
2748,train,2025-03-07 16:01:45,S26B25825310F83A6,58,loga,User,Login,Berhasil,192.168.1.157,Windows,634,1,Normal,Normal
2749,train,2025-03-07 16:04:34,S26B25825310F83A6,58,loga,User,Lihat Perkara,Berhasil,192.168.1.157,Windows,1499,6,Normal,Normal
2750,train,2025-03-07 16:07:22,S26B25825310F83A6,58,loga,User,Cari Berkas,Berhasil,192.168.1.157,Windows,4816,8,Normal,Normal
2751,train,2025-03-07 16:09:38,S26B25825310F83A6,58,loga,User,Logout,Berhasil,192.168.1.157,Windows,1270,1,Normal,Normal
2760,train,2025-03-08 13:40:05,S01A1296EBF34D889,34,tengku_ismail,User,Login,Berhasil,192.168.1.28,PC Windows,728,1,Normal,Normal
2761,train,2025-03-08 13:42:26,S01A1296EBF34D889,34,tengku_ismail,User,Lihat Perkara,Berhasil,192.168.1.28,PC Windows,4807,4,Normal,Normal
2762,train,2025-03-08 13:43:18,S01A1296EBF34D889,34,tengku_ismail,User,Cari Berkas,Berhasil,192.168.1.28,PC Windows,1916,9,Normal,Normal
2763,train,2025-03-08 13:45:02,S01A1296EBF34D889,34,tengku_ismail,User,Logout,Berhasil,192.168.1.28,PC Windows,416,1,Normal,Normal
2768,train,2025-03-08 14:06:59,S6F98E008F9C20003,75,makhdalena,User,Login,Berhasil,192.168.1.192,Laptop Windows,321,1,Normal,Normal
2771,train,2025-03-08 14:08:21,S6F98E008F9C20003,75,makhdalena,User,Lihat Perkara,Berhasil,192.168.1.192,Laptop Windows,5189,6,Normal,Normal
2772,train,2025-03-08 14:09:26,S6F98E008F9C20003,75,makhdalena,User,Cari Berkas,Berhasil,192.168.1.192,Laptop Windows,2369,8,Normal,Normal
2775,train,2025-03-08 14:11:50,S6F98E008F9C20003,75,makhdalena,User,Logout,Berhasil,192.168.1.192,Laptop Windows,555,1,Normal,Normal
2784,train,2025-03-08 15:51:35,S3EE6187277F4D7F9,55,sonia,Arsiparis,Login,Gagal,192.168.1.92,PC Windows,1684,1,Normal,Normal
2785,train,2025-03-08 15:53:05,S3EE6187277F4D7F9,55,sonia,Arsiparis,Lihat Perkara,Berhasil,192.168.1.92,PC Windows,1035,2,Normal,Normal
2786,train,2025-03-08 15:55:51,S3EE6187277F4D7F9,55,sonia,Arsiparis,Lihat Berkas,Berhasil,192.168.1.92,PC Windows,675,1,Normal,Normal
2787,train,2025-03-08 15:58:37,S3EE6187277F4D7F9,55,sonia,Arsiparis,Input Berkas,Berhasil,192.168.1.92,PC Windows,2364,6,Normal,Normal
2788,train,2025-03-08 16:01:02,S3EE6187277F4D7F9,55,sonia,Arsiparis,Verifikasi,Berhasil,192.168.1.92,PC Windows,2473,6,Normal,Normal
2789,train,2025-03-08 16:03:52,S3EE6187277F4D7F9,55,sonia,Arsiparis,Logout,Berhasil,192.168.1.92,PC Windows,930,1,Normal,Normal
2790,train,2025-03-08 16:33:05,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Login,Berhasil,192.168.1.92,PC Windows,1159,1,Normal,Normal
2791,train,2025-03-08 16:33:18,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Lihat Perkara,Berhasil,192.168.1.92,PC Windows,3891,1,Normal,Normal
2792,train,2025-03-08 16:34:11,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Lihat Berkas,Berhasil,192.168.1.92,PC Windows,609,9,Normal,Normal
2793,train,2025-03-08 16:35:21,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Input Berkas,Berhasil,192.168.1.92,PC Windows,1633,6,Normal,Normal
2794,train,2025-03-08 16:37:51,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Verifikasi,Berhasil,192.168.1.92,PC Windows,9908,1,Normal,Normal
2795,train,2025-03-08 16:39:39,S73E1E3678E1ADC2B,55,sonia,Arsiparis,Logout,Berhasil,192.168.1.92,PC Windows,446,1,Normal,Normal
2825,train,2025-03-09 16:42:51,S1E85EDF7178E564D,52,dani,User,Login,Berhasil,192.168.1.99,Windows,579,1,Normal,Normal
2826,train,2025-03-09 16:44:58,S1E85EDF7178E564D,52,dani,User,Lihat Perkara,Berhasil,192.168.1.99,Windows,1115,10,Normal,Normal
2827,train,2025-03-09 16:47:49,S1E85EDF7178E564D,52,dani,User,Cari Berkas,Berhasil,192.168.1.99,Windows,2245,7,Normal,Normal
2828,train,2025-03-09 16:49:15,S1E85EDF7178E564D,52,dani,User,Logout,Berhasil,192.168.1.99,Windows,1175,1,Normal,Normal
2833,train,2025-03-10 07:28:42,S7DF3AD5A89FFCA1C,41,alfitrya,User,Login,Berhasil,192.168.1.251,Windows,694,1,Normal,Normal
2834,train,2025-03-10 07:30:45,S7DF3AD5A89FFCA1C,41,alfitrya,User,Lihat Perkara,Berhasil,192.168.1.251,Windows,3043,5,Normal,Normal
2835,train,2025-03-10 07:32:18,S7DF3AD5A89FFCA1C,41,alfitrya,User,Cari Berkas,Berhasil,192.168.1.251,Windows,2556,10,Normal,Normal
2836,train,2025-03-10 07:34:22,S7DF3AD5A89FFCA1C,41,alfitrya,User,Logout,Berhasil,192.168.1.251,Windows,748,1,Normal,Normal
2837,train,2025-03-10 11:05:07,S0009ABFF42BDBE68,57,andree,User,Login,Berhasil,192.168.1.181,PC Windows,1005,1,Normal,Normal
2838,train,2025-03-10 11:06:33,S0009ABFF42BDBE68,57,andree,User,Lihat Perkara,Berhasil,192.168.1.181,PC Windows,2083,8,Normal,Normal
2839,train,2025-03-10 11:08:43,S0009ABFF42BDBE68,57,andree,User,Cari Berkas,Berhasil,192.168.1.181,PC Windows,2732,1,Normal,Normal
2840,train,2025-03-10 11:09:24,S0009ABFF42BDBE68,57,andree,User,Logout,Berhasil,192.168.1.181,PC Windows,461,1,Normal,Normal
2846,train,2025-03-10 12:41:17,S6E411E237DD19B8F,36,Rafif,User,Login,Berhasil,192.168.1.93,Windows,1682,1,Normal,Normal
2847,train,2025-03-10 12:43:06,S6E411E237DD19B8F,36,Rafif,User,Lihat Perkara,Berhasil,192.168.1.93,Windows,5907,9,Normal,Normal
2848,train,2025-03-10 12:45:20,S6E411E237DD19B8F,36,Rafif,User,Cari Berkas,Berhasil,192.168.1.93,Windows,4918,10,Normal,Normal
2849,train,2025-03-10 12:45:58,S6E411E237DD19B8F,36,Rafif,User,Logout,Berhasil,192.168.1.93,Windows,1162,1,Normal,Normal
2854,train,2025-03-10 16:00:40,SF758C794A08EC160,46,dinii,User,Login,Berhasil,192.168.1.182,Laptop Windows,1886,1,Normal,Normal
2855,train,2025-03-10 16:02:47,SF758C794A08EC160,46,dinii,User,Lihat Perkara,Berhasil,192.168.1.182,Laptop Windows,2361,4,Normal,Normal
2856,train,2025-03-10 16:04:08,SF758C794A08EC160,46,dinii,User,Cari Berkas,Berhasil,192.168.1.182,Laptop Windows,1691,10,Normal,Normal
2857,train,2025-03-10 16:05:33,SF758C794A08EC160,46,dinii,User,Logout,Berhasil,192.168.1.182,Laptop Windows,833,1,Normal,Normal
2860,train,2025-03-11 07:27:14,S5DDE05DE6B98C85A,58,loga,User,Login,Berhasil,192.168.1.157,Windows,323,1,Normal,Normal
2862,train,2025-03-11 07:29:43,S5DDE05DE6B98C85A,58,loga,User,Lihat Perkara,Berhasil,192.168.1.157,Windows,1116,7,Normal,Normal
2864,train,2025-03-11 07:30:56,S5DDE05DE6B98C85A,58,loga,User,Cari Berkas,Berhasil,192.168.1.157,Windows,1155,9,Normal,Normal
2865,train,2025-03-11 07:31:33,S5DDE05DE6B98C85A,58,loga,User,Logout,Berhasil,192.168.1.157,Windows,653,1,Normal,Normal
2878,train,2025-03-11 10:17:14,S9D1B40F51FC61EB3,29,abrar_hady,User,Login,Berhasil,192.168.1.196,Windows,1727,1,Normal,Normal
2879,train,2025-03-11 10:17:38,S9D1B40F51FC61EB3,29,abrar_hady,User,Lihat Perkara,Berhasil,192.168.1.196,Windows,864,6,Normal,Normal
2880,train,2025-03-11 10:19:50,S9D1B40F51FC61EB3,29,abrar_hady,User,Cari Berkas,Berhasil,192.168.1.196,Windows,1428,2,Normal,Normal
2881,train,2025-03-11 10:21:32,S9D1B40F51FC61EB3,29,abrar_hady,User,Logout,Berhasil,192.168.1.196,Windows,1171,1,Normal,Normal
2889,train,2025-03-11 14:06:10,S82D321DFDFB0AEC0,83,elva_triguspita,User,Login,Berhasil,192.168.1.222,Windows,1819,1,Normal,Normal
2891,train,2025-03-11 14:07:36,S82D321DFDFB0AEC0,83,elva_triguspita,User,Lihat Perkara,Berhasil,192.168.1.222,Windows,3483,6,Normal,Normal
2892,train,2025-03-11 14:10:05,S82D321DFDFB0AEC0,83,elva_triguspita,User,Cari Berkas,Berhasil,192.168.1.222,Windows,2203,8,Normal,Normal
2893,train,2025-03-11 14:12:06,S82D321DFDFB0AEC0,83,elva_triguspita,User,Logout,Berhasil,192.168.1.222,Windows,1147,1,Normal,Normal
2902,train,2025-03-12 09:49:14,S39FEB99C31274148,77,deni_defriani,User,Login,Berhasil,192.168.1.193,PC Windows,1878,1,Normal,Normal
2903,train,2025-03-12 09:49:43,S39FEB99C31274148,77,deni_defriani,User,Lihat Perkara,Berhasil,192.168.1.193,PC Windows,5922,6,Normal,Normal
2904,train,2025-03-12 09:51:08,S39FEB99C31274148,77,deni_defriani,User,Cari Berkas,Berhasil,192.168.1.193,PC Windows,5562,3,Normal,Normal
2905,train,2025-03-12 09:51:43,S39FEB99C31274148,77,deni_defriani,User,Logout,Berhasil,192.168.1.193,PC Windows,1423,1,Normal,Normal
2911,train,2025-03-12 10:03:43,S5391A1F4ACDF286C,8,Qinara,User,Login,Berhasil,192.168.1.37,Laptop Windows,1914,1,Normal,Normal
2913,train,2025-03-12 10:05:06,S5391A1F4ACDF286C,8,Qinara,User,Lihat Perkara,Berhasil,192.168.1.37,Laptop Windows,723,7,Normal,Normal
2914,train,2025-03-12 10:05:40,S5391A1F4ACDF286C,8,Qinara,User,Cari Berkas,Berhasil,192.168.1.37,Laptop Windows,3849,8,Normal,Normal
2915,train,2025-03-12 10:06:14,S5391A1F4ACDF286C,8,Qinara,User,Logout,Berhasil,192.168.1.37,Laptop Windows,275,1,Normal,Normal
2920,train,2025-03-12 13:18:09,S7F951F817C6D7E0D,64,andrinaldi,User,Login,Berhasil,192.168.1.217,PC Windows,1849,1,Normal,Normal
2921,train,2025-03-12 13:18:19,S7F951F817C6D7E0D,64,andrinaldi,User,Lihat Perkara,Berhasil,192.168.1.217,PC Windows,1509,7,Normal,Normal
2922,train,2025-03-12 13:19:23,S7F951F817C6D7E0D,64,andrinaldi,User,Cari Berkas,Berhasil,192.168.1.217,PC Windows,1932,8,Normal,Normal
2923,train,2025-03-12 13:21:45,S7F951F817C6D7E0D,64,andrinaldi,User,Logout,Berhasil,192.168.1.217,PC Windows,437,1,Normal,Normal
2924,train,2025-03-12 13:49:32,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Login,Berhasil,192.168.1.199,Laptop Windows,1000,1,Normal,Normal
2925,train,2025-03-12 13:50:56,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Lihat Perkara,Berhasil,192.168.1.199,Laptop Windows,5332,1,Normal,Normal
2926,train,2025-03-12 13:52:32,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Lihat Berkas,Berhasil,192.168.1.199,Laptop Windows,4655,1,Normal,Normal
2927,train,2025-03-12 13:54:04,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Input Berkas,Berhasil,192.168.1.199,Laptop Windows,10733,10,Normal,Normal
2928,train,2025-03-12 13:54:20,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Verifikasi,Berhasil,192.168.1.199,Laptop Windows,4420,10,Normal,Normal
2929,train,2025-03-12 13:57:18,S0EBD5E22AA2F7040,48,raisa,Arsiparis,Logout,Berhasil,192.168.1.199,Laptop Windows,1215,1,Normal,Normal
2930,train,2025-03-12 14:22:45,SC596FAB776B90472,73,Randi123,User,Login,Berhasil,192.168.1.38,Android,1741,1,Normal,Normal
2931,train,2025-03-12 14:23:42,SC596FAB776B90472,73,Randi123,User,Lihat Perkara,Berhasil,192.168.1.38,Android,5638,2,Normal,Normal
2932,train,2025-03-12 14:25:26,SC596FAB776B90472,73,Randi123,User,Cari Berkas,Berhasil,192.168.1.38,Android,3652,6,Normal,Normal
2933,train,2025-03-12 14:28:16,SC596FAB776B90472,73,Randi123,User,Logout,Berhasil,192.168.1.38,Android,1287,1,Normal,Normal
