user_id,activity,status,device,ip_address,duration_ms,object_count,hour,day_of_week,source_type,source_id,candidate_type
62.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.851184927493743,1.3862943611198906,17,2,SYNTHETIC,synth_3837,NORMAL
62.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.437067146936952,2.0794415416798357,17,2,SYNTHETIC,synth_3838,NORMAL
62.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.787844982309579,0.6931471805599453,17,2,SYNTHETIC,synth_3839,NORMAL
59.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.62273632394984,0.6931471805599453,17,2,SYNTHETIC,synth_3840,NORMAL
59.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.489410810403786,2.3978952727983707,17,2,SYNTHETIC,synth_3841,NORMAL
59.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.132497551660044,2.302585092994046,17,2,SYNTHETIC,synth_3842,NORMAL
59.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.652489180268651,0.6931471805599453,17,2,SYNTHETIC,synth_3843,NORMAL
19.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.590346945602565,0.6931471805599453,18,2,SYNTHETIC,synth_3844,NORMAL
19.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,4.330733340286331,2.3978952727983707,18,2,SYNTHETIC,synth_3845,ANOMALY
19.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,6.466144724237619,1.3862943611198906,18,2,SYNTHETIC,synth_3846,NORMAL
19.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.3578422665081,0.6931471805599453,18,2,SYNTHETIC,synth_3847,NORMAL
20.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.469654172932128,0.6931471805599453,18,2,SYNTHETIC,synth_3848,NORMAL
20.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.134760782418645,2.302585092994046,18,2,SYNTHETIC,synth_3849,NORMAL
20.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.509883061154913,2.0794415416798357,18,2,SYNTHETIC,synth_3850,NORMAL
20.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.2875606403097235,0.6931471805599453,18,2,SYNTHETIC,synth_3851,NORMAL
36.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.536691597591305,0.6931471805599453,21,2,SYNTHETIC,synth_3852,NORMAL
36.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.448485993406447,1.791759469228055,21,2,SYNTHETIC,synth_3853,NORMAL
36.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.9975959829819265,2.302585092994046,21,2,SYNTHETIC,synth_3854,NORMAL
36.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.365976015021851,0.6931471805599453,21,2,SYNTHETIC,synth_3855,NORMAL
30.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.0707241072602764,0.6931471805599453,7,3,SYNTHETIC,synth_3856,ANOMALY
33.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.5480289699350145,0.6931471805599453,9,3,SYNTHETIC,synth_3857,ANOMALY
25.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.879355804460439,0.6931471805599453,10,3,SYNTHETIC,synth_3858,ANOMALY
18.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.0431599159883405,0.6931471805599453,14,3,SYNTHETIC,synth_3859,NORMAL
18.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.352554369474591,1.791759469228055,14,3,SYNTHETIC,synth_3860,NORMAL
18.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.142645185942795,1.9459101490553132,14,3,SYNTHETIC,synth_3861,NORMAL
18.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.826545223556594,0.6931471805599453,14,3,SYNTHETIC,synth_3862,NORMAL
33.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.502079553606189,1.9459101490553132,15,3,SYNTHETIC,synth_3863,NORMAL
33.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.97354301952014,1.9459101490553132,15,3,SYNTHETIC,synth_3864,NORMAL
33.0,Logout,Berhasil,PC Windows,Public IP Address,6.740519359606223,0.6931471805599453,15,3,SYNTHETIC,synth_3865,ANOMALY
33.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.242797922793756,0.6931471805599453,17,3,SYNTHETIC,synth_3866,NORMAL
33.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.379997952238393,1.9459101490553132,17,3,SYNTHETIC,synth_3867,NORMAL
33.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,9.426982836948033,2.302585092994046,17,3,SYNTHETIC,synth_3868,ANOMALY
33.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.38856140554563,0.6931471805599453,17,3,SYNTHETIC,synth_3869,NORMAL
30.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,2.6390573296152584,0.6931471805599453,17,3,SYNTHETIC,synth_3870,ANOMALY
30.0,Kelola Perkara,Berhasil,PC Windows,Public IP Address,6.876264611890766,1.9459101490553132,17,3,SYNTHETIC,synth_3871,ANOMALY
30.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.448914350662942,2.0794415416798357,17,3,SYNTHETIC,synth_3872,NORMAL
30.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.217443431696533,0.6931471805599453,17,3,SYNTHETIC,synth_3873,NORMAL
51.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.813444599510896,0.6931471805599453,18,3,SYNTHETIC,synth_3874,NORMAL
51.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.595819511871428,2.1972245773362196,18,3,SYNTHETIC,synth_3875,NORMAL
55.0,Login,Gagal,Linux,Private Network 192.168.x.x,6.734591659972948,0.6931471805599453,18,3,SYNTHETIC,synth_3876,ANOMALY
51.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.11102783819368,1.6094379124341003,18,3,SYNTHETIC,synth_3877,NORMAL
51.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.071573364211532,0.6931471805599453,18,3,SYNTHETIC,synth_3878,NORMAL
55.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.319229938632326,2.302585092994046,18,3,SYNTHETIC,synth_3879,NORMAL
55.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.75605259917045,2.0794415416798357,18,3,SYNTHETIC,synth_3880,NORMAL
55.0,Kelola Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,9.089414904047302,1.0986122886681098,18,3,SYNTHETIC,synth_3881,NORMAL
55.0,Verifikasi,Berhasil,PC Windows,Private Network 192.168.x.x,8.12651816878071,2.0794415416798357,18,3,SYNTHETIC,synth_3882,NORMAL
55.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.77078942390898,0.6931471805599453,18,3,SYNTHETIC,synth_3883,NORMAL
79.0,Login,Berhasil,iOS,Private Network 192.168.x.x,6.642486801367256,0.6931471805599453,18,3,SYNTHETIC,synth_3884,NORMAL
79.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.448057452581375,1.0986122886681098,18,3,SYNTHETIC,synth_3885,NORMAL
79.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.108244139731541,1.6094379124341003,18,3,SYNTHETIC,synth_3886,NORMAL
79.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.01211529430638,0.6931471805599453,18,3,SYNTHETIC,synth_3887,NORMAL
73.0,Login,Berhasil,Android,Private Network 192.168.x.x,7.512071245835466,0.6931471805599453,20,3,SYNTHETIC,synth_3888,NORMAL
73.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,8.537975730598767,1.791759469228055,20,3,SYNTHETIC,synth_3889,NORMAL
73.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,8.403800504061147,1.3862943611198906,20,3,SYNTHETIC,synth_3890,NORMAL
73.0,Logout,Berhasil,Android,Private Network 192.168.x.x,6.884486652042782,0.6931471805599453,20,3,SYNTHETIC,synth_3891,NORMAL
30.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.974532844130228,1.3862943611198906,20,3,SYNTHETIC,synth_3892,NORMAL
30.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.084226422097916,2.1972245773362196,20,3,SYNTHETIC,synth_3893,NORMAL
30.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.829793737512425,0.6931471805599453,20,3,SYNTHETIC,synth_3894,NORMAL
38.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,6.740519359606223,0.6931471805599453,21,3,SYNTHETIC,synth_3895,NORMAL
38.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.231376045573969,1.791759469228055,21,3,SYNTHETIC,synth_3896,NORMAL
50.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.471363088187097,0.6931471805599453,21,3,SYNTHETIC,synth_3897,NORMAL
38.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.424858580213442,1.0986122886681098,21,3,SYNTHETIC,synth_3898,NORMAL
38.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.783825182329737,0.6931471805599453,21,3,SYNTHETIC,synth_3899,NORMAL
50.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.619388703730907,1.9459101490553132,21,3,SYNTHETIC,synth_3900,NORMAL
50.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.09040229659332,0.6931471805599453,21,3,SYNTHETIC,synth_3901,NORMAL
50.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.028278520230698,0.6931471805599453,21,3,SYNTHETIC,synth_3902,NORMAL
18.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,5.8377304471659395,4.343805421853684,22,3,SYNTHETIC,synth_3903,ANOMALY
18.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.771910256435763,1.6094379124341003,22,3,SYNTHETIC,synth_3904,NORMAL
18.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.736743682453495,2.3978952727983707,22,3,SYNTHETIC,synth_3905,NORMAL
18.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.258412150595307,0.6931471805599453,22,3,SYNTHETIC,synth_3906,NORMAL
63.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.482681828154651,0.6931471805599453,23,3,SYNTHETIC,synth_3907,NORMAL
63.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.57376254290413,1.3862943611198906,23,3,SYNTHETIC,synth_3908,NORMAL
63.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.1276936993473985,2.302585092994046,23,3,SYNTHETIC,synth_3909,NORMAL
63.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.247080584585756,0.6931471805599453,23,3,SYNTHETIC,synth_3910,NORMAL
25.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.010027528481734,2.1972245773362196,23,3,SYNTHETIC,synth_3911,NORMAL
25.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,8.600982717145921,2.0794415416798357,23,3,SYNTHETIC,synth_3912,NORMAL
25.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.295266001439646,0.6931471805599453,23,3,SYNTHETIC,synth_3913,NORMAL
69.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.213031659834869,0.6931471805599453,13,4,SYNTHETIC,synth_3914,ANOMALY
32.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.116394144093465,0.6931471805599453,14,4,SYNTHETIC,synth_3915,NORMAL
32.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.09101504171053,2.0794415416798357,14,4,SYNTHETIC,synth_3916,NORMAL
32.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,4.007333185232471,2.0794415416798357,14,4,SYNTHETIC,synth_3917,ANOMALY
32.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.57507584059962,0.6931471805599453,14,4,SYNTHETIC,synth_3918,NORMAL
29.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,5.834810737062605,0.6931471805599453,15,4,SYNTHETIC,synth_3919,NORMAL
29.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,6.373319789577012,1.6094379124341003,15,4,SYNTHETIC,synth_3920,NORMAL
29.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.652947112393857,1.9459101490553132,15,4,SYNTHETIC,synth_3921,NORMAL
29.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.04141166379481,0.6931471805599453,15,4,SYNTHETIC,synth_3922,NORMAL
69.0,Kelola Perkara,Berhasil,PC Windows,Public IP Address,7.273092595999522,2.0794415416798357,16,4,SYNTHETIC,synth_3923,ANOMALY
69.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.585972706811063,1.3862943611198906,16,4,SYNTHETIC,synth_3924,NORMAL
69.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.820082930352362,0.6931471805599453,16,4,SYNTHETIC,synth_3925,NORMAL
64.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.70073110954781,0.6931471805599453,17,4,SYNTHETIC,synth_3926,NORMAL
64.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.793999089503996,3.784189633918261,17,4,SYNTHETIC,synth_3927,ANOMALY
85.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.5443321080536885,0.6931471805599453,17,4,SYNTHETIC,synth_3928,NORMAL
64.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.305188215393037,1.3862943611198906,17,4,SYNTHETIC,synth_3929,NORMAL
64.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.080867896690782,0.6931471805599453,17,4,SYNTHETIC,synth_3930,NORMAL
85.0,Kelola Perkara,Berhasil,Virtual Machine,Private Network 192.168.x.x,8.618485442898109,0.6931471805599453,17,4,SYNTHETIC,synth_3931,ANOMALY
85.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.827174771362785,2.302585092994046,17,4,SYNTHETIC,synth_3932,NORMAL
85.0,Kelola Berkas,Gagal,PC Windows,Private Network 192.168.x.x,9.094705028377259,2.302585092994046,17,4,SYNTHETIC,synth_3933,NORMAL
85.0,Verifikasi,Berhasil,PC Windows,Private Network 192.168.x.x,9.138629524422182,2.0794415416798357,17,4,SYNTHETIC,synth_3934,NORMAL
40.0,Login,Berhasil,Android,Private Network 192.168.x.x,9.309914176872276,0.6931471805599453,17,4,SYNTHETIC,synth_3935,ANOMALY
40.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,8.65067458279072,1.3862943611198906,17,4,SYNTHETIC,synth_3936,NORMAL
85.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.773080375655535,0.6931471805599453,17,4,SYNTHETIC,synth_3937,NORMAL
40.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,7.050989447068045,1.791759469228055,17,4,SYNTHETIC,synth_3938,NORMAL
40.0,Logout,Berhasil,Android,Private Network 192.168.x.x,5.929589143389895,0.6931471805599453,17,4,SYNTHETIC,synth_3939,NORMAL
81.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.1929342212158,0.6931471805599453,17,4,SYNTHETIC,synth_3940,NORMAL
81.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.308691916838898,2.302585092994046,18,4,SYNTHETIC,synth_3941,NORMAL
81.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.268920128193722,1.0986122886681098,18,4,SYNTHETIC,synth_3942,NORMAL
81.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,7.232733136177615,0.6931471805599453,18,4,SYNTHETIC,synth_3943,NORMAL
80.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.426549072397305,0.6931471805599453,18,4,SYNTHETIC,synth_3944,NORMAL
80.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.580543506917,2.0794415416798357,18,4,SYNTHETIC,synth_3945,NORMAL
80.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.286521373681236,1.9459101490553132,19,4,SYNTHETIC,synth_3946,NORMAL
80.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.139884552226255,0.6931471805599453,19,4,SYNTHETIC,synth_3947,NORMAL
25.0,Login,Berhasil,iOS,Private Network 192.168.x.x,5.8522024797744745,0.6931471805599453,21,4,SYNTHETIC,synth_3948,NORMAL
25.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,7.113956109566034,2.1972245773362196,21,4,SYNTHETIC,synth_3949,NORMAL
25.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.661527081358517,1.791759469228055,21,4,SYNTHETIC,synth_3950,NORMAL
25.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,6.302618975744905,0.6931471805599453,21,4,SYNTHETIC,synth_3951,NORMAL
52.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,6.391917113392602,0.6931471805599453,15,5,SYNTHETIC,synth_3952,NORMAL
52.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.133295954896068,2.3978952727983707,15,5,SYNTHETIC,synth_3953,NORMAL
52.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.585225601808064,2.0794415416798357,15,5,SYNTHETIC,synth_3954,NORMAL
52.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.180016653652572,0.6931471805599453,15,5,SYNTHETIC,synth_3955,NORMAL
46.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,9.29330189269053,0.6931471805599453,19,5,SYNTHETIC,synth_3956,ANOMALY
46.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.364547014255642,1.9459101490553132,19,5,SYNTHETIC,synth_3957,NORMAL
46.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.28349412616251,1.9459101490553132,19,5,SYNTHETIC,synth_3958,NORMAL
46.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.210600077024653,0.6931471805599453,19,5,SYNTHETIC,synth_3959,NORMAL
27.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.542213463193403,0.6931471805599453,20,5,SYNTHETIC,synth_3960,NORMAL
27.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.088561805276234,1.9459101490553132,20,5,SYNTHETIC,synth_3961,NORMAL
41.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.490723534502507,0.6931471805599453,20,5,SYNTHETIC,synth_3962,NORMAL
27.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.584477938221834,0.6931471805599453,20,5,SYNTHETIC,synth_3963,NORMAL
41.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.668561108015897,2.0794415416798357,20,5,SYNTHETIC,synth_3964,NORMAL
27.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.551080335043404,0.6931471805599453,20,5,SYNTHETIC,synth_3965,NORMAL
41.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.408939605975984,1.0986122886681098,20,5,SYNTHETIC,synth_3966,NORMAL
41.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,8.551787836180736,0.6931471805599453,20,5,SYNTHETIC,synth_3967,ANOMALY
36.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.577633832602728,0.6931471805599453,20,5,SYNTHETIC,synth_3968,NORMAL
36.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.065579427282092,2.1972245773362196,20,5,SYNTHETIC,synth_3969,NORMAL
36.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.496652438168283,2.1972245773362196,20,5,SYNTHETIC,synth_3970,NORMAL
36.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.553933404025811,0.6931471805599453,20,5,SYNTHETIC,synth_3971,NORMAL
76.0,Login,Berhasil,iOS,Private Network 192.168.x.x,5.996452088619021,0.6931471805599453,21,5,SYNTHETIC,synth_3972,NORMAL
76.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.27664912542186,2.302585092994046,21,5,SYNTHETIC,synth_3973,NORMAL
76.0,Akses Berkas,Berhasil,iOS,Private Network 192.168.x.x,7.140453043101158,2.0794415416798357,21,5,SYNTHETIC,synth_3974,NORMAL
76.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.201916317531627,0.6931471805599453,21,5,SYNTHETIC,synth_3975,NORMAL
64.0,Login,Gagal,PC Windows,Private Network 192.168.x.x,7.529943370601589,0.6931471805599453,22,5,SYNTHETIC,synth_3976,NORMAL
64.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.355641102974253,2.0794415416798357,22,5,SYNTHETIC,synth_3977,NORMAL
64.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.08394570229562,2.1972245773362196,22,5,SYNTHETIC,synth_3978,NORMAL
64.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.2422232654551655,0.6931471805599453,22,5,SYNTHETIC,synth_3979,NORMAL
8.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,5.996452088619021,0.6931471805599453,7,6,SYNTHETIC,synth_3980,ANOMALY
50.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,6.51025834052315,0.6931471805599453,7,6,SYNTHETIC,synth_3981,ANOMALY
42.0,Login,Berhasil,Android,Private Network 192.168.x.x,5.739792912179234,0.6931471805599453,14,6,SYNTHETIC,synth_3982,NORMAL
42.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,7.476472381163905,2.0794415416798357,14,6,SYNTHETIC,synth_3983,NORMAL
42.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,8.625868208041894,2.3978952727983707,14,6,SYNTHETIC,synth_3984,NORMAL
42.0,Logout,Berhasil,Android,Public IP Address,5.739792912179234,0.6931471805599453,14,6,SYNTHETIC,synth_3985,ANOMALY
86.0,Login,Berhasil,Android,Private Network 192.168.x.x,7.16703787691222,0.6931471805599453,14,6,SYNTHETIC,synth_3986,NORMAL
86.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,6.842683282238422,2.0794415416798357,14,6,SYNTHETIC,synth_3987,NORMAL
86.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,6.934397209928558,1.6094379124341003,15,6,SYNTHETIC,synth_3988,NORMAL
86.0,Logout,Berhasil,Android,Private Network 192.168.x.x,7.134890851565884,0.6931471805599453,15,6,SYNTHETIC,synth_3989,NORMAL
52.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.060476365999801,0.6931471805599453,15,6,SYNTHETIC,synth_3990,NORMAL
52.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.68609172787805,2.0794415416798357,15,6,SYNTHETIC,synth_3991,NORMAL
52.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,6.375024819828097,2.3978952727983707,15,6,SYNTHETIC,synth_3992,NORMAL
52.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.703188113240863,0.6931471805599453,15,6,SYNTHETIC,synth_3993,NORMAL
69.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.053585727193677,0.6931471805599453,16,6,SYNTHETIC,synth_3994,NORMAL
69.0,Kelola Perkara,Berhasil,PC Windows,Public IP Address,8.181440695719374,1.9459101490553132,16,6,SYNTHETIC,synth_3995,ANOMALY
69.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.742835955430749,2.1972245773362196,16,6,SYNTHETIC,synth_3996,NORMAL
69.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.478509642208569,0.6931471805599453,16,6,SYNTHETIC,synth_3997,NORMAL
79.0,Login,Berhasil,iOS,Private Network 192.168.x.x,7.066466970136958,0.6931471805599453,17,6,SYNTHETIC,synth_3998,NORMAL
79.0,Kelola Perkara,Berhasil,iOS,Private Network 192.168.x.x,8.39615486303918,1.6094379124341003,17,6,SYNTHETIC,synth_3999,NORMAL
79.0,Akses Berkas,Berhasil,MacOS,Private Network 192.168.x.x,7.355641102974253,2.1972245773362196,17,6,SYNTHETIC,synth_4000,ANOMALY
79.0,Logout,Berhasil,iOS,Private Network 192.168.x.x,7.039660349862076,0.6931471805599453,18,6,SYNTHETIC,synth_4001,NORMAL
50.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.913521017283895,0.6931471805599453,19,6,SYNTHETIC,synth_4002,NORMAL
50.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.252185436003328,1.6094379124341003,19,6,SYNTHETIC,synth_4003,NORMAL
50.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.476463551931511,0.6931471805599453,19,6,SYNTHETIC,synth_4004,NORMAL
80.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.158513997329321,0.6931471805599453,19,6,SYNTHETIC,synth_4005,NORMAL
80.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.450079569807499,2.0794415416798357,19,6,SYNTHETIC,synth_4006,NORMAL
80.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.011355109161286,1.791759469228055,19,6,SYNTHETIC,synth_4007,NORMAL
80.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,5.568344503761097,0.6931471805599453,19,6,SYNTHETIC,synth_4008,NORMAL
73.0,Login,Berhasil,Android,Private Network 192.168.x.x,6.664409020350408,0.6931471805599453,20,6,SYNTHETIC,synth_4009,NORMAL
73.0,Kelola Perkara,Berhasil,Android,Private Network 192.168.x.x,7.828834527588089,1.791759469228055,20,6,SYNTHETIC,synth_4010,NORMAL
73.0,Akses Berkas,Berhasil,Android,Private Network 192.168.x.x,7.67693714581808,0.6931471805599453,20,6,SYNTHETIC,synth_4011,NORMAL
73.0,Logout,Berhasil,Android,Private Network 192.168.x.x,6.542471960506805,0.6931471805599453,20,6,SYNTHETIC,synth_4012,NORMAL
8.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,7.406103381237015,1.791759469228055,21,6,SYNTHETIC,synth_4013,NORMAL
8.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,7.1459844677143876,1.0986122886681098,21,6,SYNTHETIC,synth_4014,NORMAL
8.0,Logout,Berhasil,PC Windows,Private Network 192.168.x.x,6.63200177739563,0.6931471805599453,21,6,SYNTHETIC,synth_4015,NORMAL
64.0,Login,Berhasil,PC Windows,Private Network 192.168.x.x,7.493873886783559,0.6931471805599453,21,6,SYNTHETIC,synth_4016,NORMAL
64.0,Kelola Perkara,Berhasil,PC Windows,Private Network 192.168.x.x,8.436200032206706,1.791759469228055,21,6,SYNTHETIC,synth_4017,NORMAL
64.0,Akses Berkas,Berhasil,PC Windows,Private Network 192.168.x.x,8.259975659768276,2.302585092994046,21,6,SYNTHETIC,synth_4018,NORMAL
